"","Experiment","Condition","Item","Subj","Word","Region","Presentation","RT","QPCT","gramm","number"
"28158","KERNELS","d","4","13","about",12,58,526,100,"gram","pl"
"28159","KERNELS","d","4","13","the",13,58,519,100,"gram","pl"
"28160","KERNELS","d","4","13","hazardous",14,58,542,100,"gram","pl"
"28161","KERNELS","d","4","13","chemicals",15,58,494,100,"gram","pl"
"28162","KERNELS","d","4","13","that",16,58,518,100,"gram","pl"
"28163","KERNELS","d","4","13","were",17,58,623,100,"gram","pl"
"28164","KERNELS","d","4","13","being",18,58,470,100,"gram","pl"
"28165","KERNELS","d","4","13","stored",19,58,439,100,"gram","pl"
"28166","KERNELS","d","4","13","inside",20,58,414,100,"gram","pl"
"28167","KERNELS","d","4","13","the",21,58,495,100,"gram","pl"
"28168","KERNELS","d","4","13","vault.",22,58,463,100,"gram","pl"
"28346","KERNELS","d","8","13","The",1,68,423,100,"gram","pl"
"28347","KERNELS","d","8","13","major",2,68,511,100,"gram","pl"
"28348","KERNELS","d","8","13","defects",3,68,494,100,"gram","pl"
"28349","KERNELS","d","8","13","likely",4,68,591,100,"gram","pl"
"28350","KERNELS","d","8","13","were",5,68,583,100,"gram","pl"
"28351","KERNELS","d","8","13","unknown",6,68,510,100,"gram","pl"
"28352","KERNELS","d","8","13","to",7,68,583,100,"gram","pl"
"28353","KERNELS","d","8","13","consumers",8,68,526,100,"gram","pl"
"28354","KERNELS","d","8","13","and",9,68,423,100,"gram","pl"
"28355","KERNELS","d","8","13","government",10,68,454,100,"gram","pl"
"28356","KERNELS","d","8","13","regulators,",11,68,774,100,"gram","pl"
"28357","KERNELS","d","8","13","although",12,68,414,100,"gram","pl"
"28358","KERNELS","d","8","13","the",13,68,447,100,"gram","pl"
"28359","KERNELS","d","8","13","company",14,68,558,100,"gram","pl"
"28360","KERNELS","d","8","13","executives",15,68,550,100,"gram","pl"
"28361","KERNELS","d","8","13","had",16,68,446,100,"gram","pl"
"28362","KERNELS","d","8","13","been",17,68,407,100,"gram","pl"
"28363","KERNELS","d","8","13","aware",18,68,430,100,"gram","pl"
"28364","KERNELS","d","8","13","for",19,68,471,100,"gram","pl"
"28365","KERNELS","d","8","13","years.",20,68,431,100,"gram","pl"
"28449","KERNELS","c","7","13","The",1,73,431,100,"ungram","pl"
"28450","KERNELS","c","7","13","shocking",2,73,687,100,"ungram","pl"
"28451","KERNELS","c","7","13","crimes",3,73,598,100,"ungram","pl"
"28452","KERNELS","c","7","13","doubtlessly",4,73,758,100,"ungram","pl"
"28453","KERNELS","c","7","13","was",5,73,518,100,"ungram","pl"
"28454","KERNELS","c","7","13","a",6,73,879,100,"ungram","pl"
"28455","KERNELS","c","7","13","reflection",7,73,502,100,"ungram","pl"
"28456","KERNELS","c","7","13","of",8,73,518,100,"ungram","pl"
"28457","KERNELS","c","7","13","the",9,73,503,100,"ungram","pl"
"28458","KERNELS","c","7","13","desperation",10,73,654,100,"ungram","pl"
"28459","KERNELS","c","7","13","of",11,73,510,100,"ungram","pl"
"28460","KERNELS","c","7","13","the",12,73,503,100,"ungram","pl"
"28461","KERNELS","c","7","13","population",13,73,678,100,"ungram","pl"
"28462","KERNELS","c","7","13","in",14,73,462,100,"ungram","pl"
"28463","KERNELS","c","7","13","the",15,73,423,100,"ungram","pl"
"28464","KERNELS","c","7","13","war-torn",16,73,550,100,"ungram","pl"
"28465","KERNELS","c","7","13","country.",17,73,510,100,"ungram","pl"
"28559","KERNELS","b","22","13","The",1,79,375,100,"ungram","sg"
"28560","KERNELS","b","22","13","winding",2,79,646,100,"ungram","sg"
"28561","KERNELS","b","22","13","path",3,79,542,100,"ungram","sg"
"28562","KERNELS","b","22","13","happily",4,79,535,100,"ungram","sg"
"28563","KERNELS","b","22","13","were",5,79,934,100,"ungram","sg"
"28564","KERNELS","b","22","13","lined",6,79,774,100,"ungram","sg"
"28565","KERNELS","b","22","13","with",7,79,463,100,"ungram","sg"
"28566","KERNELS","b","22","13","lovely",8,79,423,100,"ungram","sg"
"28567","KERNELS","b","22","13","trees",9,79,583,100,"ungram","sg"
"28568","KERNELS","b","22","13","and",10,79,559,100,"ungram","sg"
"28569","KERNELS","b","22","13","flowers,",11,79,702,100,"ungram","sg"
"28570","KERNELS","b","22","13","which",12,79,631,100,"ungram","sg"
"28571","KERNELS","b","22","13","were",13,79,567,100,"ungram","sg"
"28572","KERNELS","b","22","13","cared",14,79,398,100,"ungram","sg"
"28573","KERNELS","b","22","13","for",15,79,422,100,"ungram","sg"
"28574","KERNELS","b","22","13","by",16,79,463,100,"ungram","sg"
"28575","KERNELS","b","22","13","well-trained",17,79,454,100,"ungram","sg"
"28576","KERNELS","b","22","13","gardeners.",18,79,454,100,"ungram","sg"
"28640","KERNELS","a","21","13","The",1,83,335,100,"gram","sg"
"28641","KERNELS","a","21","13","unexpected",2,83,726,100,"gram","sg"
"28642","KERNELS","a","21","13","gift",3,83,486,100,"gram","sg"
"28643","KERNELS","a","21","13","apparently",4,83,606,100,"gram","sg"
"28644","KERNELS","a","21","13","was",5,83,454,100,"gram","sg"
"28645","KERNELS","a","21","13","from",6,83,383,100,"gram","sg"
"28646","KERNELS","a","21","13","a",7,83,430,100,"gram","sg"
"28647","KERNELS","a","21","13","charitable",8,83,519,100,"gram","sg"
"28648","KERNELS","a","21","13","organization,",9,83,574,100,"gram","sg"
"28649","KERNELS","a","21","13","and",10,83,382,100,"gram","sg"
"28650","KERNELS","a","21","13","the",11,83,423,100,"gram","sg"
"28651","KERNELS","a","21","13","recipient",12,83,455,100,"gram","sg"
"28652","KERNELS","a","21","13","didn't",13,83,486,100,"gram","sg"
"28653","KERNELS","a","21","13","realize",14,83,382,100,"gram","sg"
"28654","KERNELS","a","21","13","that",15,83,327,100,"gram","sg"
"28655","KERNELS","a","21","13","illegal",16,83,374,100,"gram","sg"
"28656","KERNELS","a","21","13","drugs",17,83,487,100,"gram","sg"
"28657","KERNELS","a","21","13","were",18,83,478,100,"gram","sg"
"28658","KERNELS","a","21","13","hidden",19,83,431,100,"gram","sg"
"28659","KERNELS","a","21","13","inside.",20,83,366,100,"gram","sg"
"28743","KERNELS","b","18","13","The",1,88,615,100,"ungram","sg"
"28744","KERNELS","b","18","13","beautiful",2,88,638,100,"ungram","sg"
"28745","KERNELS","b","18","13","entrance",3,88,494,100,"ungram","sg"
"28746","KERNELS","b","18","13","evidently",4,88,478,100,"ungram","sg"
"28747","KERNELS","b","18","13","were",5,88,710,100,"ungram","sg"
"28748","KERNELS","b","18","13","hard",6,88,879,100,"ungram","sg"
"28749","KERNELS","b","18","13","to",7,88,446,100,"ungram","sg"
"28750","KERNELS","b","18","13","clean",8,88,511,100,"ungram","sg"
"28751","KERNELS","b","18","13","because",9,88,622,100,"ungram","sg"
"28752","KERNELS","b","18","13","of",10,88,534,100,"ungram","sg"
"28753","KERNELS","b","18","13","all",11,88,399,100,"ungram","sg"
"28754","KERNELS","b","18","13","of",12,88,383,100,"ungram","sg"
"28755","KERNELS","b","18","13","the",13,88,471,100,"ungram","sg"
"28756","KERNELS","b","18","13","delicate",14,88,423,100,"ungram","sg"
"28757","KERNELS","b","18","13","carvings",15,88,462,100,"ungram","sg"
"28758","KERNELS","b","18","13","and",16,88,375,100,"ungram","sg"
"28759","KERNELS","b","18","13","intricate",17,88,366,100,"ungram","sg"
"28760","KERNELS","b","18","13","lettering.",18,88,430,100,"ungram","sg"
"28794","KERNELS","d","12","13","The",1,91,559,100,"gram","pl"
"28795","KERNELS","d","12","13","logical",2,91,790,100,"gram","pl"
"28796","KERNELS","d","12","13","flaws",3,91,518,100,"gram","pl"
"28797","KERNELS","d","12","13","usually",4,91,502,100,"gram","pl"
"28798","KERNELS","d","12","13","were",5,91,631,100,"gram","pl"
"28799","KERNELS","d","12","13","clear",6,91,502,100,"gram","pl"
"28800","KERNELS","d","12","13","to",7,91,439,100,"gram","pl"
"28801","KERNELS","d","12","13","everyone",8,91,462,100,"gram","pl"
"28802","KERNELS","d","12","13","who",9,91,551,100,"gram","pl"
"28803","KERNELS","d","12","13","heard",10,91,470,100,"gram","pl"
"28804","KERNELS","d","12","13","the",11,91,423,100,"gram","pl"
"28805","KERNELS","d","12","13","theory,",12,91,494,100,"gram","pl"
"28806","KERNELS","d","12","13","but",13,91,455,100,"gram","pl"
"28807","KERNELS","d","12","13","the",14,91,415,100,"gram","pl"
"28808","KERNELS","d","12","13","younger",15,91,455,100,"gram","pl"
"28809","KERNELS","d","12","13","students",16,91,550,100,"gram","pl"
"28810","KERNELS","d","12","13","had",17,91,567,100,"gram","pl"
"28811","KERNELS","d","12","13","a",18,91,359,100,"gram","pl"
"28812","KERNELS","d","12","13","misguided",19,91,502,100,"gram","pl"
"28813","KERNELS","d","12","13","faith",20,91,566,100,"gram","pl"
"28814","KERNELS","d","12","13","in",21,91,447,100,"gram","pl"
"28815","KERNELS","d","12","13","their",22,91,423,100,"gram","pl"
"28816","KERNELS","d","12","13","professor.",23,91,614,100,"gram","pl"
"28858","KERNELS","b","10","13","The",1,94,519,100,"ungram","sg"
"28859","KERNELS","b","10","13","enormous",2,94,614,100,"ungram","sg"
"28860","KERNELS","b","10","13","advertisement",3,94,574,100,"ungram","sg"
"28861","KERNELS","b","10","13","typically",4,94,710,100,"ungram","sg"
"28862","KERNELS","b","10","13","were",5,94,1038,100,"ungram","sg"
"28863","KERNELS","b","10","13","visible",6,94,454,100,"ungram","sg"
"28864","KERNELS","b","10","13","from",7,94,494,100,"ungram","sg"
"28865","KERNELS","b","10","13","almost",8,94,815,100,"ungram","sg"
"28866","KERNELS","b","10","13","a",9,94,447,100,"ungram","sg"
"28867","KERNELS","b","10","13","mile",10,94,407,100,"ungram","sg"
"28868","KERNELS","b","10","13","away,",11,94,447,100,"ungram","sg"
"28869","KERNELS","b","10","13","but",12,94,439,100,"ungram","sg"
"28870","KERNELS","b","10","13","when",13,94,343,100,"ungram","sg"
"28871","KERNELS","b","10","13","it",14,94,431,100,"ungram","sg"
"28872","KERNELS","b","10","13","was",15,94,415,100,"ungram","sg"
"28873","KERNELS","b","10","13","raining",16,94,455,100,"ungram","sg"
"28874","KERNELS","b","10","13","it",17,94,470,100,"ungram","sg"
"28875","KERNELS","b","10","13","was",18,94,463,100,"ungram","sg"
"28876","KERNELS","b","10","13","harder",19,94,438,100,"ungram","sg"
"28877","KERNELS","b","10","13","to",20,94,359,100,"ungram","sg"
"28878","KERNELS","b","10","13","see.",21,94,455,100,"ungram","sg"
"29018","KERNELS","c","19","13","The",1,102,455,100,"ungram","pl"
"29019","KERNELS","c","19","13","sudden",2,102,527,100,"ungram","pl"
"29020","KERNELS","c","19","13","warnings",3,102,822,100,"ungram","pl"
"29021","KERNELS","c","19","13","unsurprisingly",4,102,630,100,"ungram","pl"
"29022","KERNELS","c","19","13","was",5,102,974,100,"ungram","pl"
"29023","KERNELS","c","19","13","a",6,102,407,100,"ungram","pl"
"29024","KERNELS","c","19","13","major",7,102,407,100,"ungram","pl"
"29025","KERNELS","c","19","13","shock",8,102,535,100,"ungram","pl"
"29026","KERNELS","c","19","13","to",9,102,615,100,"ungram","pl"
"29027","KERNELS","c","19","13","the",10,102,391,100,"ungram","pl"
"29028","KERNELS","c","19","13","residents,",11,102,623,100,"ungram","pl"
"29029","KERNELS","c","19","13","because",12,102,430,100,"ungram","pl"
"29030","KERNELS","c","19","13","they",13,102,375,100,"ungram","pl"
"29031","KERNELS","c","19","13","were",14,102,390,100,"ungram","pl"
"29032","KERNELS","c","19","13","always",15,102,415,100,"ungram","pl"
"29033","KERNELS","c","19","13","told",16,102,502,100,"ungram","pl"
"29034","KERNELS","c","19","13","their",17,102,535,100,"ungram","pl"
"29035","KERNELS","c","19","13","city",18,102,550,100,"ungram","pl"
"29036","KERNELS","c","19","13","was",19,102,503,100,"ungram","pl"
"29037","KERNELS","c","19","13","one",20,102,447,100,"ungram","pl"
"29038","KERNELS","c","19","13","of",21,102,439,100,"ungram","pl"
"29039","KERNELS","c","19","13","the",22,102,463,100,"ungram","pl"
"29040","KERNELS","c","19","13","world's",23,102,511,100,"ungram","pl"
"29041","KERNELS","c","19","13","safest.",24,102,490,100,"ungram","pl"
"29082","KERNELS","d","20","13","The",1,105,455,100,"gram","pl"
"29083","KERNELS","d","20","13","small",2,105,607,100,"gram","pl"
"29084","KERNELS","d","20","13","bridges",3,105,558,100,"gram","pl"
"29085","KERNELS","d","20","13","apparently",4,105,622,100,"gram","pl"
"29086","KERNELS","d","20","13","were",5,105,542,100,"gram","pl"
"29087","KERNELS","d","20","13","about",6,105,463,100,"gram","pl"
"29088","KERNELS","d","20","13","half",7,105,391,100,"gram","pl"
"29089","KERNELS","d","20","13","an",8,105,479,100,"gram","pl"
"29090","KERNELS","d","20","13","hour",9,105,591,100,"gram","pl"
"29091","KERNELS","d","20","13","off",10,105,575,100,"gram","pl"
"29092","KERNELS","d","20","13","the",11,105,527,100,"gram","pl"
"29093","KERNELS","d","20","13","main",12,105,430,100,"gram","pl"
"29094","KERNELS","d","20","13","highway,",13,105,479,100,"gram","pl"
"29095","KERNELS","d","20","13","but",14,105,566,100,"gram","pl"
"29096","KERNELS","d","20","13","it",15,105,367,100,"gram","pl"
"29097","KERNELS","d","20","13","was",16,105,487,100,"gram","pl"
"29098","KERNELS","d","20","13","the",17,105,439,100,"gram","pl"
"29099","KERNELS","d","20","13","only",18,105,455,100,"gram","pl"
"29100","KERNELS","d","20","13","way",19,105,511,100,"gram","pl"
"29101","KERNELS","d","20","13","to",20,105,455,100,"gram","pl"
"29102","KERNELS","d","20","13","cross",21,105,487,100,"gram","pl"
"29103","KERNELS","d","20","13","the",22,105,447,100,"gram","pl"
"29104","KERNELS","d","20","13","river.",23,105,543,100,"gram","pl"
"29571","KERNELS","d","11","14","The",1,16,352,100,"gram","pl"
"29572","KERNELS","d","11","14","young",2,16,325,100,"gram","pl"
"29573","KERNELS","d","11","14","traitors",3,16,737,100,"gram","pl"
"29574","KERNELS","d","11","14","regrettably",4,16,746,100,"gram","pl"
"29575","KERNELS","d","11","14","were",5,16,727,100,"gram","pl"
"29576","KERNELS","d","11","14","passing",6,16,403,100,"gram","pl"
"29577","KERNELS","d","11","14","information",7,16,416,100,"gram","pl"
"29578","KERNELS","d","11","14","to",8,16,475,100,"gram","pl"
"29579","KERNELS","d","11","14","the",9,16,457,100,"gram","pl"
"29580","KERNELS","d","11","14","enemy",10,16,327,100,"gram","pl"
"29581","KERNELS","d","11","14","through",11,16,396,100,"gram","pl"
"29582","KERNELS","d","11","14","various",12,16,472,100,"gram","pl"
"29583","KERNELS","d","11","14","secret",13,16,342,100,"gram","pl"
"29584","KERNELS","d","11","14","methods,",14,16,302,100,"gram","pl"
"29585","KERNELS","d","11","14","like",15,16,752,100,"gram","pl"
"29586","KERNELS","d","11","14","hiding",16,16,593,100,"gram","pl"
"29587","KERNELS","d","11","14","notes",17,16,301,100,"gram","pl"
"29588","KERNELS","d","11","14","in",18,16,371,100,"gram","pl"
"29589","KERNELS","d","11","14","the",19,16,319,100,"gram","pl"
"29590","KERNELS","d","11","14","dirty",20,16,502,100,"gram","pl"
"29591","KERNELS","d","11","14","laundry.",21,16,640,100,"gram","pl"
"29609","KERNELS","d","15","14","The",1,18,316,100,"gram","pl"
"29610","KERNELS","d","15","14","bad",2,18,211,100,"gram","pl"
"29611","KERNELS","d","15","14","checks",3,18,358,100,"gram","pl"
"29612","KERNELS","d","15","14","apparently",4,18,1059,100,"gram","pl"
"29613","KERNELS","d","15","14","were",5,18,470,100,"gram","pl"
"29614","KERNELS","d","15","14","signed",6,18,300,100,"gram","pl"
"29615","KERNELS","d","15","14","by",7,18,345,100,"gram","pl"
"29616","KERNELS","d","15","14","a",8,18,407,100,"gram","pl"
"29617","KERNELS","d","15","14","well-known",9,18,282,100,"gram","pl"
"29618","KERNELS","d","15","14","con",10,18,292,100,"gram","pl"
"29619","KERNELS","d","15","14","artist",11,18,438,100,"gram","pl"
"29620","KERNELS","d","15","14","who",12,18,824,100,"gram","pl"
"29621","KERNELS","d","15","14","convinced",13,18,1189,100,"gram","pl"
"29622","KERNELS","d","15","14","old",14,18,197,100,"gram","pl"
"29623","KERNELS","d","15","14","ladies",15,18,413,100,"gram","pl"
"29624","KERNELS","d","15","14","to",16,18,312,100,"gram","pl"
"29625","KERNELS","d","15","14","invest",17,18,252,100,"gram","pl"
"29626","KERNELS","d","15","14","in",18,18,314,100,"gram","pl"
"29627","KERNELS","d","15","14","his",19,18,189,100,"gram","pl"
"29628","KERNELS","d","15","14","business",20,18,486,100,"gram","pl"
"29629","KERNELS","d","15","14","enterprises.",21,18,457,100,"gram","pl"
"29652","KERNELS","c","14","14","The",1,20,267,100,"ungram","pl"
"29653","KERNELS","c","14","14","urgent",2,20,619,100,"ungram","pl"
"29654","KERNELS","c","14","14","memos",3,20,480,100,"ungram","pl"
"29655","KERNELS","c","14","14","unfortunately",4,20,860,100,"ungram","pl"
"29656","KERNELS","c","14","14","was",5,20,391,100,"ungram","pl"
"29657","KERNELS","c","14","14","about",6,20,1324,100,"ungram","pl"
"29658","KERNELS","c","14","14","the",7,20,377,100,"ungram","pl"
"29659","KERNELS","c","14","14","delinquent",8,20,406,100,"ungram","pl"
"29660","KERNELS","c","14","14","tax",9,20,369,100,"ungram","pl"
"29661","KERNELS","c","14","14","return,",10,20,600,100,"ungram","pl"
"29662","KERNELS","c","14","14","which",11,20,514,100,"ungram","pl"
"29663","KERNELS","c","14","14","would",12,20,364,100,"ungram","pl"
"29664","KERNELS","c","14","14","soon",13,20,379,100,"ungram","pl"
"29665","KERNELS","c","14","14","be",14,20,645,100,"ungram","pl"
"29666","KERNELS","c","14","14","investigated",15,20,464,100,"ungram","pl"
"29667","KERNELS","c","14","14","by",16,20,336,100,"ungram","pl"
"29668","KERNELS","c","14","14","the",17,20,344,100,"ungram","pl"
"29669","KERNELS","c","14","14","IRS.",18,20,784,100,"ungram","pl"
"29689","KERNELS","a","16","14","The",1,22,379,100,"gram","sg"
"29690","KERNELS","a","16","14","old",2,22,669,100,"gram","sg"
"29691","KERNELS","a","16","14","key",3,22,289,100,"gram","sg"
"29692","KERNELS","a","16","14","unsurprisingly",4,22,1287,100,"gram","sg"
"29693","KERNELS","a","16","14","was",5,22,841,100,"gram","sg"
"29694","KERNELS","a","16","14","rusty",6,22,397,100,"gram","sg"
"29695","KERNELS","a","16","14","from",7,22,466,100,"gram","sg"
"29696","KERNELS","a","16","14","many",8,22,1012,100,"gram","sg"
"29697","KERNELS","a","16","14","years",9,22,644,100,"gram","sg"
"29698","KERNELS","a","16","14","of",10,22,392,100,"gram","sg"
"29699","KERNELS","a","16","14","disuse,",11,22,1063,100,"gram","sg"
"29700","KERNELS","a","16","14","but",12,22,313,100,"gram","sg"
"29701","KERNELS","a","16","14","it",13,22,268,100,"gram","sg"
"29702","KERNELS","a","16","14","would",14,22,228,100,"gram","sg"
"29703","KERNELS","a","16","14","still",15,22,398,100,"gram","sg"
"29704","KERNELS","a","16","14","open",16,22,321,100,"gram","sg"
"29705","KERNELS","a","16","14","the",17,22,250,100,"gram","sg"
"29706","KERNELS","a","16","14","door",18,22,224,100,"gram","sg"
"29707","KERNELS","a","16","14","to",19,22,301,100,"gram","sg"
"29708","KERNELS","a","16","14","the",20,22,282,100,"gram","sg"
"29709","KERNELS","a","16","14","attic.",21,22,715,100,"gram","sg"
"29746","KERNELS","d","7","14","The",1,25,249,100,"gram","pl"
"29747","KERNELS","d","7","14","shocking",2,25,247,100,"gram","pl"
"29748","KERNELS","d","7","14","crimes",3,25,563,100,"gram","pl"
"29749","KERNELS","d","7","14","doubtlessly",4,25,368,100,"gram","pl"
"29750","KERNELS","d","7","14","were",5,25,275,100,"gram","pl"
"29751","KERNELS","d","7","14","a",6,25,356,100,"gram","pl"
