"","Experiment","Condition","Item","Subj","Word","Region","Presentation","RT","QPCT","gramm","match"
"88766","BOCK","b","15","20","long-term",12,125,512,100,"gramm","mismatch"
"88767","BOCK","b","15","20","bond.",13,125,677,100,"gramm","mismatch"
"89280","BOCK","a","6","20","The",1,157,268,100,"gramm","match"
"89281","BOCK","a","6","20","name",2,157,213,100,"gramm","match"
"89282","BOCK","a","6","20","on",3,157,253,100,"gramm","match"
"89283","BOCK","a","6","20","the",4,157,294,100,"gramm","match"
"89284","BOCK","a","6","20","billboard",5,157,237,100,"gramm","match"
"89285","BOCK","a","6","20","probably",6,157,291,100,"gramm","match"
"89286","BOCK","a","6","20","was",7,157,918,100,"gramm","match"
"89287","BOCK","a","6","20","of",8,157,373,100,"gramm","match"
"89288","BOCK","a","6","20","a",9,157,305,100,"gramm","match"
"89289","BOCK","a","6","20","prominent",10,157,267,100,"gramm","match"
"89290","BOCK","a","6","20","local",11,157,269,100,"gramm","match"
"89291","BOCK","a","6","20","businessman.",12,157,291,100,"gramm","match"
"89377","BOCK","b","7","20","The",1,163,354,0,"gramm","mismatch"
"89378","BOCK","b","7","20","crime",2,163,471,0,"gramm","mismatch"
"89379","BOCK","b","7","20","in",3,163,321,0,"gramm","mismatch"
"89380","BOCK","b","7","20","the",4,163,289,0,"gramm","mismatch"
"89381","BOCK","b","7","20","suburbs",5,163,329,0,"gramm","mismatch"
"89382","BOCK","b","7","20","doubtlessly",6,163,366,0,"gramm","mismatch"
"89383","BOCK","b","7","20","was",7,163,423,0,"gramm","mismatch"
"89384","BOCK","b","7","20","a",8,163,364,0,"gramm","mismatch"
"89385","BOCK","b","7","20","reflection",9,163,375,0,"gramm","mismatch"
"89386","BOCK","b","7","20","of",10,163,321,0,"gramm","mismatch"
"89387","BOCK","b","7","20","the",11,163,311,0,"gramm","mismatch"
"89388","BOCK","b","7","20","violence",12,163,291,0,"gramm","mismatch"
"89389","BOCK","b","7","20","in",13,163,324,0,"gramm","mismatch"
"89390","BOCK","b","7","20","today's",14,163,348,0,"gramm","mismatch"
"89391","BOCK","b","7","20","society.",15,163,522,0,"gramm","mismatch"
"89516","BOCK","c","12","20","The",1,172,339,100,"ungram","match"
"89517","BOCK","c","12","20","flaw",2,172,286,100,"ungram","match"
"89518","BOCK","c","12","20","in",3,172,270,100,"ungram","match"
"89519","BOCK","c","12","20","the",4,172,243,100,"ungram","match"
"89520","BOCK","c","12","20","argument",5,172,251,100,"ungram","match"
"89521","BOCK","c","12","20","usually",6,172,508,100,"ungram","match"
"89522","BOCK","c","12","20","were",7,172,278,100,"ungram","match"
"89523","BOCK","c","12","20","clear",8,172,291,100,"ungram","match"
"89524","BOCK","c","12","20","to",9,172,283,100,"ungram","match"
"89525","BOCK","c","12","20","everyone",10,172,264,100,"ungram","match"
"89526","BOCK","c","12","20","in",11,172,272,100,"ungram","match"
"89527","BOCK","c","12","20","the",12,172,275,100,"ungram","match"
"89528","BOCK","c","12","20","lecture",13,172,283,100,"ungram","match"
"89529","BOCK","c","12","20","hall",14,172,302,100,"ungram","match"
"89530","BOCK","c","12","20","after",15,172,240,100,"ungram","match"
"89531","BOCK","c","12","20","just",16,172,302,100,"ungram","match"
"89532","BOCK","c","12","20","five",17,172,224,100,"ungram","match"
"89533","BOCK","c","12","20","minutes.",18,172,345,100,"ungram","match"
"89755","BOCK","d","21","20","The",1,186,368,100,"ungram","mismatch"
"89756","BOCK","d","21","20","gift",2,186,578,100,"ungram","mismatch"
"89757","BOCK","d","21","20","from",3,186,359,100,"ungram","mismatch"
"89758","BOCK","d","21","20","the",4,186,346,100,"ungram","mismatch"
"89759","BOCK","d","21","20","visitors",5,186,318,100,"ungram","mismatch"
"89760","BOCK","d","21","20","apparently",6,186,385,100,"ungram","mismatch"
"89761","BOCK","d","21","20","were",7,186,342,100,"ungram","mismatch"
"89762","BOCK","d","21","20","a",8,186,278,100,"ungram","mismatch"
"89763","BOCK","d","21","20","beautiful",9,186,526,100,"ungram","mismatch"
"89764","BOCK","d","21","20","clock",10,186,345,100,"ungram","mismatch"
"89765","BOCK","d","21","20","from",11,186,359,100,"ungram","mismatch"
"89766","BOCK","d","21","20","Germany.",12,186,726,100,"ungram","mismatch"
"89914","BOCK","c","16","20","The",1,196,298,100,"ungram","match"
"89915","BOCK","c","16","20","key",2,196,270,100,"ungram","match"
"89916","BOCK","c","16","20","to",3,196,267,100,"ungram","match"
"89917","BOCK","c","16","20","the",4,196,200,100,"ungram","match"
"89918","BOCK","c","16","20","cell",5,196,264,100,"ungram","match"
"89919","BOCK","c","16","20","unsurprisingly",6,196,259,100,"ungram","match"
"89920","BOCK","c","16","20","were",7,196,247,100,"ungram","match"
"89921","BOCK","c","16","20","rusty",8,196,1079,100,"ungram","match"
"89922","BOCK","c","16","20","from",9,196,367,100,"ungram","match"
"89923","BOCK","c","16","20","many",10,196,310,100,"ungram","match"
"89924","BOCK","c","16","20","years",11,196,297,100,"ungram","match"
"89925","BOCK","c","16","20","of",12,196,261,100,"ungram","match"
"89926","BOCK","c","16","20","disuse.",13,196,1166,100,"ungram","match"
"90052","BOCK","d","5","20","The",1,204,254,100,"ungram","mismatch"
"90053","BOCK","d","5","20","problem",2,204,275,100,"ungram","mismatch"
"90054","BOCK","d","5","20","in",3,204,259,100,"ungram","mismatch"
"90055","BOCK","d","5","20","the",4,204,238,100,"ungram","mismatch"
"90056","BOCK","d","5","20","stores",5,204,281,100,"ungram","mismatch"
"90057","BOCK","d","5","20","ultimately",6,204,329,100,"ungram","mismatch"
"90058","BOCK","d","5","20","were",7,204,1181,100,"ungram","mismatch"
"90059","BOCK","d","5","20","solved",8,204,449,100,"ungram","mismatch"
"90060","BOCK","d","5","20","by",9,204,330,100,"ungram","mismatch"
"90061","BOCK","d","5","20","firing",10,204,278,100,"ungram","mismatch"
"90062","BOCK","d","5","20","the",11,204,335,100,"ungram","mismatch"
"90063","BOCK","d","5","20","custodian.",12,204,379,100,"ungram","mismatch"
"90309","BOCK","d","17","20","The",1,222,276,100,"ungram","mismatch"
"90310","BOCK","d","17","20","letter",2,222,297,100,"ungram","mismatch"
"90311","BOCK","d","17","20","from",3,222,318,100,"ungram","mismatch"
"90312","BOCK","d","17","20","the",4,222,326,100,"ungram","mismatch"
"90313","BOCK","d","17","20","investigators",5,222,310,100,"ungram","mismatch"
"90314","BOCK","d","17","20","allegedly",6,222,1328,100,"ungram","mismatch"
"90315","BOCK","d","17","20","were",7,222,370,100,"ungram","mismatch"
"90316","BOCK","d","17","20","received",8,222,321,100,"ungram","mismatch"
"90317","BOCK","d","17","20","in",9,222,429,100,"ungram","mismatch"
"90318","BOCK","d","17","20","San",10,222,346,100,"ungram","mismatch"
"90319","BOCK","d","17","20","Francisco",11,222,361,100,"ungram","mismatch"
"90320","BOCK","d","17","20","in",12,222,394,100,"ungram","mismatch"
"90321","BOCK","d","17","20","late",13,222,372,100,"ungram","mismatch"
"90322","BOCK","d","17","20","March.",14,222,608,100,"ungram","mismatch"
"90337","BOCK","a","2","20","The",1,224,236,0,"gramm","match"
"90338","BOCK","a","2","20","picture",2,224,242,0,"gramm","match"
"90339","BOCK","a","2","20","on",3,224,296,0,"gramm","match"
"90340","BOCK","a","2","20","the",4,224,246,0,"gramm","match"
"90341","BOCK","a","2","20","flier",5,224,181,0,"gramm","match"
"90342","BOCK","a","2","20","definitely",6,224,392,0,"gramm","match"
"90343","BOCK","a","2","20","was",7,224,382,0,"gramm","match"
"90344","BOCK","a","2","20","of",8,224,311,0,"gramm","match"
"90345","BOCK","a","2","20","a",9,224,457,0,"gramm","match"
"90346","BOCK","a","2","20","village",10,224,202,0,"gramm","match"
"90347","BOCK","a","2","20","church",11,224,256,0,"gramm","match"
"90348","BOCK","a","2","20","in",12,224,246,0,"gramm","match"
"90349","BOCK","a","2","20","the",13,224,232,0,"gramm","match"
"90350","BOCK","a","2","20","south",14,224,262,0,"gramm","match"
"90351","BOCK","a","2","20","of",15,224,297,0,"gramm","match"
"90352","BOCK","a","2","20","France.",16,224,291,0,"gramm","match"
"90969","BOCK","c","24","20","The",1,263,353,100,"ungram","match"
"90970","BOCK","c","24","20","gate",2,263,213,100,"ungram","match"
"90971","BOCK","c","24","20","to",3,263,420,100,"ungram","match"
"90972","BOCK","c","24","20","the",4,263,268,100,"ungram","match"
"90973","BOCK","c","24","20","pasture",5,263,235,100,"ungram","match"
"90974","BOCK","c","24","20","evidently",6,263,277,100,"ungram","match"
"90975","BOCK","c","24","20","were",7,263,1154,100,"ungram","match"
"90976","BOCK","c","24","20","falling",8,263,415,100,"ungram","match"
"90977","BOCK","c","24","20","down",9,263,384,100,"ungram","match"
"90978","BOCK","c","24","20","due",10,263,348,100,"ungram","match"
"90979","BOCK","c","24","20","to",11,263,453,100,"ungram","match"
"90980","BOCK","c","24","20","disrepair.",12,263,895,100,"ungram","match"
"91095","BOCK","b","23","20","The",1,271,306,100,"gramm","mismatch"
"91096","BOCK","b","23","20","message",2,271,396,100,"gramm","mismatch"
"91097","BOCK","b","23","20","from",3,271,345,100,"gramm","mismatch"
"91098","BOCK","b","23","20","the",4,271,350,100,"gramm","mismatch"
"91099","BOCK","b","23","20","engineers",5,271,294,100,"gramm","mismatch"
"91100","BOCK","b","23","20","regrettably",6,271,299,100,"gramm","mismatch"
"91101","BOCK","b","23","20","was",7,271,334,100,"gramm","mismatch"
"91102","BOCK","b","23","20","about",8,271,324,100,"gramm","mismatch"
"91103","BOCK","b","23","20","the",9,271,294,100,"gramm","mismatch"
"91104","BOCK","b","23","20","recent",10,271,286,100,"gramm","mismatch"
"91105","BOCK","b","23","20","weakening",11,271,264,100,"gramm","mismatch"
"91106","BOCK","b","23","20","to",12,271,250,100,"gramm","mismatch"
"91107","BOCK","b","23","20","the",13,271,359,100,"gramm","mismatch"
"91108","BOCK","b","23","20","building's",14,271,316,100,"gramm","mismatch"
"91109","BOCK","b","23","20","structural",15,271,309,100,"gramm","mismatch"
"91110","BOCK","b","23","20","supports.",16,271,381,100,"gramm","mismatch"
"91183","BOCK","a","14","20","The",1,277,332,100,"gramm","match"
"91184","BOCK","a","14","20","memo",2,277,268,100,"gramm","match"
"91185","BOCK","a","14","20","from",3,277,308,100,"gramm","match"
"91186","BOCK","a","14","20","the",4,277,308,100,"gramm","match"
"91187","BOCK","a","14","20","supervisor",5,277,318,100,"gramm","match"
"91188","BOCK","a","14","20","unfortunately",6,277,288,100,"gramm","match"
"91189","BOCK","a","14","20","was",7,277,470,100,"gramm","match"
"91190","BOCK","a","14","20","about",8,277,375,100,"gramm","match"
"91191","BOCK","a","14","20","the",9,277,356,100,"gramm","match"
"91192","BOCK","a","14","20","delinquent",10,277,334,100,"gramm","match"
"91193","BOCK","a","14","20","tax",11,277,348,100,"gramm","match"
"91194","BOCK","a","14","20","return.",12,277,383,100,"gramm","match"
"91606","BOCK","d","12","21","The",1,24,522,100,"ungram","mismatch"
"91607","BOCK","d","12","21","flaw",2,24,908,100,"ungram","mismatch"
"91608","BOCK","d","12","21","in",3,24,364,100,"ungram","mismatch"
"91609","BOCK","d","12","21","the",4,24,328,100,"ungram","mismatch"
"91610","BOCK","d","12","21","arguments",5,24,433,100,"ungram","mismatch"
"91611","BOCK","d","12","21","usually",6,24,777,100,"ungram","mismatch"
"91612","BOCK","d","12","21","were",7,24,376,100,"ungram","mismatch"
"91613","BOCK","d","12","21","clear",8,24,337,100,"ungram","mismatch"
"91614","BOCK","d","12","21","to",9,24,425,100,"ungram","mismatch"
"91615","BOCK","d","12","21","everyone",10,24,644,100,"ungram","mismatch"
"91616","BOCK","d","12","21","in",11,24,336,100,"ungram","mismatch"
"91617","BOCK","d","12","21","the",12,24,313,100,"ungram","mismatch"
"91618","BOCK","d","12","21","lecture",13,24,489,100,"ungram","mismatch"
"91619","BOCK","d","12","21","hall",14,24,460,100,"ungram","mismatch"
"91620","BOCK","d","12","21","after",15,24,554,100,"ungram","mismatch"
"91621","BOCK","d","12","21","just",16,24,430,100,"ungram","mismatch"
"91622","BOCK","d","12","21","five",17,24,838,100,"ungram","mismatch"
"91623","BOCK","d","12","21","minutes.",18,24,886,100,"ungram","mismatch"
"91738","BOCK","b","6","21","The",1,31,605,100,"gramm","mismatch"
"91739","BOCK","b","6","21","name",2,31,516,100,"gramm","mismatch"
"91740","BOCK","b","6","21","on",3,31,358,100,"gramm","mismatch"
"91741","BOCK","b","6","21","the",4,31,338,100,"gramm","mismatch"
"91742","BOCK","b","6","21","billboards",5,31,689,100,"gramm","mismatch"
"91743","BOCK","b","6","21","probably",6,31,749,100,"gramm","mismatch"
"91744","BOCK","b","6","21","was",7,31,1058,100,"gramm","mismatch"
"91745","BOCK","b","6","21","of",8,31,345,100,"gramm","mismatch"
"91746","BOCK","b","6","21","a",9,31,296,100,"gramm","mismatch"
"91747","BOCK","b","6","21","prominent",10,31,412,100,"gramm","mismatch"
"91748","BOCK","b","6","21","local",11,31,331,100,"gramm","mismatch"
"91749","BOCK","b","6","21","businessman.",12,31,385,100,"gramm","mismatch"
"91821","BOCK","b","18","21","The",1,37,377,0,"gramm","mismatch"
"91822","BOCK","b","18","21","entrance",2,37,624,0,"gramm","mismatch"
"91823","BOCK","b","18","21","to",3,37,382,0,"gramm","mismatch"
"91824","BOCK","b","18","21","the",4,37,294,0,"gramm","mismatch"
"91825","BOCK","b","18","21","exhibits",5,37,487,0,"gramm","mismatch"
"91826","BOCK","b","18","21","evidently",6,37,384,0,"gramm","mismatch"
"91827","BOCK","b","18","21","was",7,37,371,0,"gramm","mismatch"
"91828","BOCK","b","18","21","hard",8,37,350,0,"gramm","mismatch"
"91829","BOCK","b","18","21","to",9,37,334,0,"gramm","mismatch"
"91830","BOCK","b","18","21","locate",10,37,393,0,"gramm","mismatch"
"91831","BOCK","b","18","21","on",11,37,339,0,"gramm","mismatch"
"91832","BOCK","b","18","21","the",12,37,367,0,"gramm","mismatch"
"91833","BOCK","b","18","21","diagram.",13,37,1098,0,"gramm","mismatch"
"91981","BOCK","b","2","21","The",1,46,356,100,"gramm","mismatch"
"91982","BOCK","b","2","21","picture",2,46,447,100,"gramm","mismatch"
"91983","BOCK","b","2","21","on",3,46,382,100,"gramm","mismatch"
"91984","BOCK","b","2","21","the",4,46,350,100,"gramm","mismatch"
"91985","BOCK","b","2","21","fliers",5,46,787,100,"gramm","mismatch"
"91986","BOCK","b","2","21","definitely",6,46,396,100,"gramm","mismatch"
"91987","BOCK","b","2","21","was",7,46,339,100,"gramm","mismatch"
"91988","BOCK","b","2","21","of",8,46,369,100,"gramm","mismatch"
"91989","BOCK","b","2","21","a",9,46,385,100,"gramm","mismatch"
"91990","BOCK","b","2","21","village",10,46,360,100,"gramm","mismatch"
"91991","BOCK","b","2","21","church",11,46,350,100,"gramm","mismatch"
"91992","BOCK","b","2","21","in",12,46,884,100,"gramm","mismatch"
"91993","BOCK","b","2","21","the",13,46,307,100,"gramm","mismatch"
"91994","BOCK","b","2","21","south",14,46,285,100,"gramm","mismatch"
"91995","BOCK","b","2","21","of",15,46,291,100,"gramm","mismatch"
"91996","BOCK","b","2","21","France.",16,46,366,100,"gramm","mismatch"
"92079","BOCK","c","11","21","The",1,52,592,100,"ungram","match"
"92080","BOCK","c","11","21","traitor",2,52,629,100,"ungram","match"
"92081","BOCK","c","11","21","in",3,52,441,100,"ungram","match"
"92082","BOCK","c","11","21","the",4,52,437,100,"ungram","match"
"92083","BOCK","c","11","21","camp",5,52,350,100,"ungram","match"
"92084","BOCK","c","11","21","regrettably",6,52,749,100,"ungram","match"
"92085","BOCK","c","11","21","were",7,52,385,100,"ungram","match"
"92086","BOCK","c","11","21","passing",8,52,401,100,"ungram","match"
"92087","BOCK","c","11","21","information",9,52,481,100,"ungram","match"
"92088","BOCK","c","11","21","to",10,52,369,100,"ungram","match"
"92089","BOCK","c","11","21","the",11,52,296,100,"ungram","match"
"92090","BOCK","c","11","21","enemy",12,52,390,100,"ungram","match"
"92091","BOCK","c","11","21","through",13,52,337,100,"ungram","match"
"92092","BOCK","c","11","21","various",14,52,317,100,"ungram","match"
"92093","BOCK","c","11","21","secret",15,52,369,100,"ungram","match"
"92094","BOCK","c","11","21","methods.",16,52,433,100,"ungram","match"
"92146","BOCK","b","14","21","The",1,56,472,100,"gramm","mismatch"
"92147","BOCK","b","14","21","memo",2,56,2083,100,"gramm","mismatch"
"92148","BOCK","b","14","21","from",3,56,420,100,"gramm","mismatch"
"92149","BOCK","b","14","21","the",4,56,839,100,"gramm","mismatch"
"92150","BOCK","b","14","21","supervisors",5,56,687,100,"gramm","mismatch"
"92151","BOCK","b","14","21","unfortunately",6,56,994,100,"gramm","mismatch"
"92152","BOCK","b","14","21","was",7,56,573,100,"gramm","mismatch"
"92153","BOCK","b","14","21","about",8,56,451,100,"gramm","mismatch"
"92154","BOCK","b","14","21","the",9,56,332,100,"gramm","mismatch"
"92155","BOCK","b","14","21","delinquent",10,56,438,100,"gramm","mismatch"
"92156","BOCK","b","14","21","tax",11,56,597,100,"gramm","mismatch"
"92157","BOCK","b","14","21","return.",12,56,450,100,"gramm","mismatch"
"92381","BOCK","c","15","21","The",1,70,442,100,"ungram","match"
"92382","BOCK","c","15","21","check",2,70,522,100,"ungram","match"
"92383","BOCK","c","15","21","from",3,70,307,100,"ungram","match"
"92384","BOCK","c","15","21","the",4,70,310,100,"ungram","match"
"92385","BOCK","c","15","21","stockbroker",5,70,586,100,"ungram","match"
"92386","BOCK","c","15","21","happily",6,70,325,100,"ungram","match"
"92387","BOCK","c","15","21","were",7,70,336,100,"ungram","match"
"92388","BOCK","c","15","21","a",8,70,299,100,"ungram","match"
"92389","BOCK","c","15","21","dividend",9,70,1701,100,"ungram","match"
"92390","BOCK","c","15","21","on",10,70,728,100,"ungram","match"
"92391","BOCK","c","15","21","a",11,70,310,100,"ungram","match"
"92392","BOCK","c","15","21","long-term",12,70,435,100,"ungram","match"
"92393","BOCK","c","15","21","bond.",13,70,411,100,"ungram","match"
"92465","BOCK","c","19","21","The",1,75,458,100,"ungram","match"
"92466","BOCK","c","19","21","warning",2,75,463,100,"ungram","match"
"92467","BOCK","c","19","21","from",3,75,385,100,"ungram","match"
"92468","BOCK","c","19","21","the",4,75,363,100,"ungram","match"
"92469","BOCK","c","19","21","expert",5,75,334,100,"ungram","match"
"92470","BOCK","c","19","21","unsurprisingly",6,75,481,100,"ungram","match"
"92471","BOCK","c","19","21","were",7,75,422,100,"ungram","match"
