"","Experiment","Condition","Item","Subj","Word","Region","Presentation","RT","QPCT","rchead","gramm"
"110418","BAKEROBJ","g","12","36","the",11,94,223,100,"pl","gramm"
"110419","BAKEROBJ","g","12","36","local",12,94,215,100,"pl","gramm"
"110420","BAKEROBJ","g","12","36","political",13,94,231,100,"pl","gramm"
"110421","BAKEROBJ","g","12","36","events",14,94,336,100,"pl","gramm"
"110422","BAKEROBJ","g","12","36","just",15,94,245,100,"pl","gramm"
"110423","BAKEROBJ","g","12","36","never",16,94,244,100,"pl","gramm"
"110424","BAKEROBJ","g","12","36","seem",17,94,214,100,"pl","gramm"
"110425","BAKEROBJ","g","12","36","trustworthy.",18,94,534,100,"pl","gramm"
"110437","BAKEROBJ","d","43","36","The",1,96,319,100,"sg","ungram"
"110438","BAKEROBJ","d","43","36","philosopher",2,96,241,100,"sg","ungram"
"110439","BAKEROBJ","d","43","36","who",3,96,214,100,"sg","ungram"
"110440","BAKEROBJ","d","43","36","the",4,96,195,100,"sg","ungram"
"110441","BAKEROBJ","d","43","36","scientist",5,96,189,100,"sg","ungram"
"110442","BAKEROBJ","d","43","36","discuss",6,96,189,100,"sg","ungram"
"110443","BAKEROBJ","d","43","36","during",7,96,192,100,"sg","ungram"
"110444","BAKEROBJ","d","43","36","the",8,96,444,100,"sg","ungram"
"110445","BAKEROBJ","d","43","36","radio",9,96,327,100,"sg","ungram"
"110446","BAKEROBJ","d","43","36","program",10,96,266,100,"sg","ungram"
"110447","BAKEROBJ","d","43","36","rarely",11,96,299,100,"sg","ungram"
"110448","BAKEROBJ","d","43","36","expresses",12,96,299,100,"sg","ungram"
"110449","BAKEROBJ","d","43","36","his",13,96,286,100,"sg","ungram"
"110450","BAKEROBJ","d","43","36","ideas",14,96,319,100,"sg","ungram"
"110451","BAKEROBJ","d","43","36","in",15,96,333,100,"sg","ungram"
"110452","BAKEROBJ","d","43","36","plain",16,96,289,100,"sg","ungram"
"110453","BAKEROBJ","d","43","36","language.",17,96,349,100,"sg","ungram"
"110485","BAKEROBJ","d","23","36","The",1,99,334,0,"sg","ungram"
"110486","BAKEROBJ","d","23","36","actor",2,99,297,0,"sg","ungram"
"110487","BAKEROBJ","d","23","36","who",3,99,215,0,"sg","ungram"
"110488","BAKEROBJ","d","23","36","the",4,99,182,0,"sg","ungram"
"110489","BAKEROBJ","d","23","36","producer",5,99,182,0,"sg","ungram"
"110490","BAKEROBJ","d","23","36","consider",6,99,195,0,"sg","ungram"
"110491","BAKEROBJ","d","23","36","the",7,99,209,0,"sg","ungram"
"110492","BAKEROBJ","d","23","36","safest",8,99,540,0,"sg","ungram"
"110493","BAKEROBJ","d","23","36","bet",9,99,197,0,"sg","ungram"
"110494","BAKEROBJ","d","23","36","is",10,99,210,0,"sg","ungram"
"110495","BAKEROBJ","d","23","36","the",11,99,221,0,"sg","ungram"
"110496","BAKEROBJ","d","23","36","one",12,99,193,0,"sg","ungram"
"110497","BAKEROBJ","d","23","36","who",13,99,215,0,"sg","ungram"
"110498","BAKEROBJ","d","23","36","has",14,99,212,0,"sg","ungram"
"110499","BAKEROBJ","d","23","36","been",15,99,295,0,"sg","ungram"
"110500","BAKEROBJ","d","23","36","around",16,99,276,0,"sg","ungram"
"110501","BAKEROBJ","d","23","36","for",17,99,265,0,"sg","ungram"
"110502","BAKEROBJ","d","23","36","a",18,99,284,0,"sg","ungram"
"110503","BAKEROBJ","d","23","36","while.",19,99,383,0,"sg","ungram"
"110553","BAKEROBJ","c","10","36","The",1,103,367,100,"sg","gramm"
"110554","BAKEROBJ","c","10","36","sculptor",2,103,204,100,"sg","gramm"
"110555","BAKEROBJ","c","10","36","who",3,103,196,100,"sg","gramm"
"110556","BAKEROBJ","c","10","36","the",4,103,210,100,"sg","gramm"
"110557","BAKEROBJ","c","10","36","donor",5,103,201,100,"sg","gramm"
"110558","BAKEROBJ","c","10","36","supports",6,103,213,100,"sg","gramm"
"110559","BAKEROBJ","c","10","36","so",7,103,392,100,"sg","gramm"
"110560","BAKEROBJ","c","10","36","generously",8,103,220,100,"sg","gramm"
"110561","BAKEROBJ","c","10","36","has",9,103,234,100,"sg","gramm"
"110562","BAKEROBJ","c","10","36","held",10,103,218,100,"sg","gramm"
"110563","BAKEROBJ","c","10","36","several",11,103,212,100,"sg","gramm"
"110564","BAKEROBJ","c","10","36","acclaimed",12,103,225,100,"sg","gramm"
"110565","BAKEROBJ","c","10","36","exhibitions.",13,103,435,100,"sg","gramm"
"110582","BAKEROBJ","h","5","36","The",1,105,412,0,"pl","ungram"
"110583","BAKEROBJ","h","5","36","authors",2,105,389,0,"pl","ungram"
"110584","BAKEROBJ","h","5","36","who",3,105,198,0,"pl","ungram"
"110585","BAKEROBJ","h","5","36","the",4,105,217,0,"pl","ungram"
"110586","BAKEROBJ","h","5","36","librarian",5,105,181,0,"pl","ungram"
"110587","BAKEROBJ","h","5","36","recommend",6,105,197,0,"pl","ungram"
"110588","BAKEROBJ","h","5","36","for",7,105,236,0,"pl","ungram"
"110589","BAKEROBJ","h","5","36","summer",8,105,302,0,"pl","ungram"
"110590","BAKEROBJ","h","5","36","reading",9,105,322,0,"pl","ungram"
"110591","BAKEROBJ","h","5","36","are",10,105,217,0,"pl","ungram"
"110592","BAKEROBJ","h","5","36","very",11,105,231,0,"pl","ungram"
"110593","BAKEROBJ","h","5","36","popular",12,105,242,0,"pl","ungram"
"110594","BAKEROBJ","h","5","36","in",13,105,363,0,"pl","ungram"
"110595","BAKEROBJ","h","5","36","India.",14,105,492,0,"pl","ungram"
"110636","BAKEROBJ","d","7","36","The",1,108,235,100,"sg","ungram"
"110637","BAKEROBJ","d","7","36","colleague",2,108,229,100,"sg","ungram"
"110638","BAKEROBJ","d","7","36","who",3,108,237,100,"sg","ungram"
"110639","BAKEROBJ","d","7","36","the",4,108,217,100,"sg","ungram"
"110640","BAKEROBJ","d","7","36","researcher",5,108,180,100,"sg","ungram"
"110641","BAKEROBJ","d","7","36","spend",6,108,215,100,"sg","ungram"
"110642","BAKEROBJ","d","7","36","the",7,108,223,100,"sg","ungram"
"110643","BAKEROBJ","d","7","36","most",8,108,226,100,"sg","ungram"
"110644","BAKEROBJ","d","7","36","time",9,108,210,100,"sg","ungram"
"110645","BAKEROBJ","d","7","36","with",10,108,207,100,"sg","ungram"
"110646","BAKEROBJ","d","7","36","comes",11,108,199,100,"sg","ungram"
"110647","BAKEROBJ","d","7","36","up",12,108,204,100,"sg","ungram"
"110648","BAKEROBJ","d","7","36","with",13,108,229,100,"sg","ungram"
"110649","BAKEROBJ","d","7","36","crazy",14,108,199,100,"sg","ungram"
"110650","BAKEROBJ","d","7","36","but",15,108,201,100,"sg","ungram"
"110651","BAKEROBJ","d","7","36","inventive",16,108,226,100,"sg","ungram"
"110652","BAKEROBJ","d","7","36","ideas.",17,108,693,100,"sg","ungram"
"110719","BAKEROBJ","h","13","36","The",1,113,257,100,"pl","ungram"
"110720","BAKEROBJ","h","13","36","teenagers",2,113,237,100,"pl","ungram"
"110721","BAKEROBJ","h","13","36","who",3,113,204,100,"pl","ungram"
"110722","BAKEROBJ","h","13","36","the",4,113,179,100,"pl","ungram"
"110723","BAKEROBJ","h","13","36","farmer",5,113,201,100,"pl","ungram"
"110724","BAKEROBJ","h","13","36","hire",6,113,237,100,"pl","ungram"
"110725","BAKEROBJ","h","13","36","to",7,113,215,100,"pl","ungram"
"110726","BAKEROBJ","h","13","36","pick",8,113,239,100,"pl","ungram"
"110727","BAKEROBJ","h","13","36","fruit",9,113,209,100,"pl","ungram"
"110728","BAKEROBJ","h","13","36","every",10,113,206,100,"pl","ungram"
"110729","BAKEROBJ","h","13","36","summer",11,113,215,100,"pl","ungram"
"110730","BAKEROBJ","h","13","36","usually",12,113,218,100,"pl","ungram"
"110731","BAKEROBJ","h","13","36","work",13,113,234,100,"pl","ungram"
"110732","BAKEROBJ","h","13","36","pretty",14,113,247,100,"pl","ungram"
"110733","BAKEROBJ","h","13","36","hard.",15,113,521,100,"pl","ungram"
"110831","BAKEROBJ","c","2","36","The",1,120,313,100,"sg","gramm"
"110832","BAKEROBJ","c","2","36","industrialist",2,120,212,100,"sg","gramm"
"110833","BAKEROBJ","c","2","36","who",3,120,272,100,"sg","gramm"
"110834","BAKEROBJ","c","2","36","the",4,120,188,100,"sg","gramm"
"110835","BAKEROBJ","c","2","36","activist",5,120,171,100,"sg","gramm"
"110836","BAKEROBJ","c","2","36","criticizes",6,120,179,100,"sg","gramm"
"110837","BAKEROBJ","c","2","36","always",7,120,171,100,"sg","gramm"
"110838","BAKEROBJ","c","2","36","puts",8,120,174,100,"sg","gramm"
"110839","BAKEROBJ","c","2","36","profit",9,120,171,100,"sg","gramm"
"110840","BAKEROBJ","c","2","36","above",10,120,175,100,"sg","gramm"
"110841","BAKEROBJ","c","2","36","concern",11,120,391,100,"sg","gramm"
"110842","BAKEROBJ","c","2","36","for",12,120,203,100,"sg","gramm"
"110843","BAKEROBJ","c","2","36","the",13,120,214,100,"sg","gramm"
"110844","BAKEROBJ","c","2","36","environment.",14,120,236,100,"sg","gramm"
"110934","BAKEROBJ","c","38","36","The",1,126,389,100,"sg","gramm"
"110935","BAKEROBJ","c","38","36","anthropologist",2,126,201,100,"sg","gramm"
"110936","BAKEROBJ","c","38","36","who",3,126,195,100,"sg","gramm"
"110937","BAKEROBJ","c","38","36","the",4,126,201,100,"sg","gramm"
"110938","BAKEROBJ","c","38","36","villager",5,126,190,100,"sg","gramm"
"110939","BAKEROBJ","c","38","36","respects",6,126,206,100,"sg","gramm"
"110940","BAKEROBJ","c","38","36","the",7,126,223,100,"sg","gramm"
"110941","BAKEROBJ","c","38","36","most",8,126,391,100,"sg","gramm"
"110942","BAKEROBJ","c","38","36","has",9,126,196,100,"sg","gramm"
"110943","BAKEROBJ","c","38","36","taken",10,126,198,100,"sg","gramm"
"110944","BAKEROBJ","c","38","36","great",11,126,201,100,"sg","gramm"
"110945","BAKEROBJ","c","38","36","pains",12,126,237,100,"sg","gramm"
"110946","BAKEROBJ","c","38","36","to",13,126,221,100,"sg","gramm"
"110947","BAKEROBJ","c","38","36","learn",14,126,226,100,"sg","gramm"
"110948","BAKEROBJ","c","38","36","the",15,126,204,100,"sg","gramm"
"110949","BAKEROBJ","c","38","36","local",16,126,229,100,"sg","gramm"
"110950","BAKEROBJ","c","38","36","customs.",17,126,426,100,"sg","gramm"
"110965","BAKEROBJ","d","39","36","The",1,128,685,100,"sg","ungram"
"110966","BAKEROBJ","d","39","36","bricklayer",2,128,598,100,"sg","ungram"
"110967","BAKEROBJ","d","39","36","who",3,128,187,100,"sg","ungram"
"110968","BAKEROBJ","d","39","36","the",4,128,185,100,"sg","ungram"
"110969","BAKEROBJ","d","39","36","contractor",5,128,209,100,"sg","ungram"
"110970","BAKEROBJ","d","39","36","assign",6,128,201,100,"sg","ungram"
"110971","BAKEROBJ","d","39","36","to",7,128,218,100,"sg","ungram"
"110972","BAKEROBJ","d","39","36","important",8,128,198,100,"sg","ungram"
"110973","BAKEROBJ","d","39","36","projects",9,128,223,100,"sg","ungram"
"110974","BAKEROBJ","d","39","36","often",10,128,93,100,"sg","ungram"
"110975","BAKEROBJ","d","39","36","doesn't",11,128,237,100,"sg","ungram"
"110976","BAKEROBJ","d","39","36","show",12,128,267,100,"sg","ungram"
"110977","BAKEROBJ","d","39","36","up",13,128,278,100,"sg","ungram"
"110978","BAKEROBJ","d","39","36","on",14,128,300,100,"sg","ungram"
"110979","BAKEROBJ","d","39","36","time.",15,128,399,100,"sg","ungram"
"111026","BAKEROBJ","d","27","36","The",1,132,222,100,"sg","ungram"
"111027","BAKEROBJ","d","27","36","dancer",2,132,196,100,"sg","ungram"
"111028","BAKEROBJ","d","27","36","who",3,132,212,100,"sg","ungram"
"111029","BAKEROBJ","d","27","36","the",4,132,199,100,"sg","ungram"
"111030","BAKEROBJ","d","27","36","host",5,132,201,100,"sg","ungram"
"111031","BAKEROBJ","d","27","36","applaud",6,132,209,100,"sg","ungram"
"111032","BAKEROBJ","d","27","36","so",7,132,204,100,"sg","ungram"
"111033","BAKEROBJ","d","27","36","frequently",8,132,220,100,"sg","ungram"
"111034","BAKEROBJ","d","27","36","has",9,132,237,100,"sg","ungram"
"111035","BAKEROBJ","d","27","36","been",10,132,217,100,"sg","ungram"
"111036","BAKEROBJ","d","27","36","performing",11,132,217,100,"sg","ungram"
"111037","BAKEROBJ","d","27","36","since",12,132,214,100,"sg","ungram"
"111038","BAKEROBJ","d","27","36","she",13,132,220,100,"sg","ungram"
"111039","BAKEROBJ","d","27","36","was",14,132,217,100,"sg","ungram"
"111040","BAKEROBJ","d","27","36","a",15,132,226,100,"sg","ungram"
"111041","BAKEROBJ","d","27","36","young",16,132,223,100,"sg","ungram"
"111042","BAKEROBJ","d","27","36","girl",17,132,223,100,"sg","ungram"
"111043","BAKEROBJ","d","27","36","in",18,132,253,100,"sg","ungram"
"111044","BAKEROBJ","d","27","36","Ecuador.",19,132,478,100,"sg","ungram"
"111068","BAKEROBJ","h","17","36","The",1,134,224,100,"pl","ungram"
"111069","BAKEROBJ","h","17","36","tenants",2,134,212,100,"pl","ungram"
"111070","BAKEROBJ","h","17","36","who",3,134,199,100,"pl","ungram"
"111071","BAKEROBJ","h","17","36","the",4,134,188,100,"pl","ungram"
"111072","BAKEROBJ","h","17","36","landlord",5,134,179,100,"pl","ungram"
"111073","BAKEROBJ","h","17","36","strongly",6,134,181,100,"pl","ungram"
"111074","BAKEROBJ","h","17","36","disapprove",7,134,183,100,"pl","ungram"
"111075","BAKEROBJ","h","17","36","of",8,134,195,100,"pl","ungram"
"111076","BAKEROBJ","h","17","36","stay",9,134,209,100,"pl","ungram"
"111077","BAKEROBJ","h","17","36","out",10,134,264,100,"pl","ungram"
"111078","BAKEROBJ","h","17","36","late",11,134,242,100,"pl","ungram"
"111079","BAKEROBJ","h","17","36","on",12,134,215,100,"pl","ungram"
"111080","BAKEROBJ","h","17","36","weekends",13,134,223,100,"pl","ungram"
"111081","BAKEROBJ","h","17","36","and",14,134,254,100,"pl","ungram"
"111082","BAKEROBJ","h","17","36","never",15,134,224,100,"pl","ungram"
"111083","BAKEROBJ","h","17","36","mow",16,134,212,100,"pl","ungram"
"111084","BAKEROBJ","h","17","36","their",17,134,237,100,"pl","ungram"
"111085","BAKEROBJ","h","17","36","lawn.",18,134,508,100,"pl","ungram"
"111108","BAKEROBJ","h","45","36","The",1,136,229,100,"pl","ungram"
"111109","BAKEROBJ","h","45","36","musicians",2,136,197,100,"pl","ungram"
"111110","BAKEROBJ","h","45","36","who",3,136,217,100,"pl","ungram"
"111111","BAKEROBJ","h","45","36","the",4,136,193,100,"pl","ungram"
"111112","BAKEROBJ","h","45","36","reviewer",5,136,181,100,"pl","ungram"
"111113","BAKEROBJ","h","45","36","praise",6,136,195,100,"pl","ungram"
"111114","BAKEROBJ","h","45","36","so",7,136,187,100,"pl","ungram"
"111115","BAKEROBJ","h","45","36","highly",8,136,187,100,"pl","ungram"
"111116","BAKEROBJ","h","45","36","will",9,136,201,100,"pl","ungram"
"111117","BAKEROBJ","h","45","36","probably",10,136,184,100,"pl","ungram"
"111118","BAKEROBJ","h","45","36","win",11,136,206,100,"pl","ungram"
"111119","BAKEROBJ","h","45","36","a",12,136,229,100,"pl","ungram"
"111120","BAKEROBJ","h","45","36","Grammy.",13,136,408,100,"pl","ungram"
"111146","BAKEROBJ","d","19","36","The",1,138,234,100,"sg","ungram"
"111147","BAKEROBJ","d","19","36","chef",2,138,199,100,"sg","ungram"
"111148","BAKEROBJ","d","19","36","who",3,138,195,100,"sg","ungram"
"111149","BAKEROBJ","d","19","36","the",4,138,190,100,"sg","ungram"
"111150","BAKEROBJ","d","19","36","gourmet",5,138,195,100,"sg","ungram"
"111151","BAKEROBJ","d","19","36","visit",6,138,198,100,"sg","ungram"
"111152","BAKEROBJ","d","19","36","regularly",7,138,203,100,"sg","ungram"
"111153","BAKEROBJ","d","19","36","always",8,138,209,100,"sg","ungram"
"111154","BAKEROBJ","d","19","36","comes",9,138,209,100,"sg","ungram"
"111155","BAKEROBJ","d","19","36","up",10,138,195,100,"sg","ungram"
"111156","BAKEROBJ","d","19","36","with",11,138,201,100,"sg","ungram"
"111157","BAKEROBJ","d","19","36","daring",12,138,204,100,"sg","ungram"
"111158","BAKEROBJ","d","19","36","new",13,138,201,100,"sg","ungram"
"111159","BAKEROBJ","d","19","36","recipes.",14,138,393,100,"sg","ungram"
"111233","BAKEROBJ","g","32","36","The",1,144,347,100,"pl","gramm"
"111234","BAKEROBJ","g","32","36","therapists",2,144,240,100,"pl","gramm"
"111235","BAKEROBJ","g","32","36","who",3,144,391,100,"pl","gramm"
"111236","BAKEROBJ","g","32","36","the",4,144,190,100,"pl","gramm"
"111237","BAKEROBJ","g","32","36","survivor",5,144,184,100,"pl","gramm"
"111238","BAKEROBJ","g","32","36","meets",6,144,187,100,"pl","gramm"
"111239","BAKEROBJ","g","32","36","with",7,144,187,100,"pl","gramm"
"111240","BAKEROBJ","g","32","36","weekly",8,144,201,100,"pl","gramm"
"111241","BAKEROBJ","g","32","36","are",9,144,197,100,"pl","gramm"
"111242","BAKEROBJ","g","32","36","trying",10,144,202,100,"pl","gramm"
"111243","BAKEROBJ","g","32","36","to",11,144,204,100,"pl","gramm"
"111244","BAKEROBJ","g","32","36","help",12,144,193,100,"pl","gramm"
"111245","BAKEROBJ","g","32","36","her",13,144,193,100,"pl","gramm"
"111246","BAKEROBJ","g","32","36","recover",14,144,204,100,"pl","gramm"
"111247","BAKEROBJ","g","32","36","from",15,144,215,100,"pl","gramm"
"111248","BAKEROBJ","g","32","36","her",16,144,94,100,"pl","gramm"
"111249","BAKEROBJ","g","32","36","awful",17,144,298,100,"pl","gramm"
"111250","BAKEROBJ","g","32","36","ordeal.",18,144,360,100,"pl","gramm"
"111302","BAKEROBJ","h","41","36","The",1,148,221,100,"pl","ungram"
"111303","BAKEROBJ","h","41","36","judges",2,148,203,100,"pl","ungram"
"111304","BAKEROBJ","h","41","36","who",3,148,198,100,"pl","ungram"
"111305","BAKEROBJ","h","41","36","the",4,148,190,100,"pl","ungram"
"111306","BAKEROBJ","h","41","36","criminal",5,148,192,100,"pl","ungram"
"111307","BAKEROBJ","h","41","36","fear",6,148,189,100,"pl","ungram"
"111308","BAKEROBJ","h","41","36","the",7,148,193,100,"pl","ungram"
"111309","BAKEROBJ","h","41","36","most",8,148,198,100,"pl","ungram"
"111310","BAKEROBJ","h","41","36","hand",9,148,267,100,"pl","ungram"
"111311","BAKEROBJ","h","41","36","down",10,148,215,100,"pl","ungram"
"111312","BAKEROBJ","h","41","36","tough",11,148,201,100,"pl","ungram"
"111313","BAKEROBJ","h","41","36","sentences",12,148,206,100,"pl","ungram"
"111314","BAKEROBJ","h","41","36","for",13,148,394,100,"pl","ungram"
"111315","BAKEROBJ","h","41","36","minor",14,148,211,100,"pl","ungram"
"111316","BAKEROBJ","h","41","36","offenses.",15,148,234,100,"pl","ungram"
"111346","BAKEROBJ","h","37","36","The",1,151,318,0,"pl","ungram"
"111347","BAKEROBJ","h","37","36","columnists",2,151,201,0,"pl","ungram"
"111348","BAKEROBJ","h","37","36","who",3,151,198,0,"pl","ungram"
"111349","BAKEROBJ","h","37","36","the",4,151,204,0,"pl","ungram"
"111350","BAKEROBJ","h","37","36","reader",5,151,196,0,"pl","ungram"
"111351","BAKEROBJ","h","37","36","complain",6,151,184,0,"pl","ungram"
"111352","BAKEROBJ","h","37","36","about",7,151,203,0,"pl","ungram"
"111353","BAKEROBJ","h","37","36","frequently",8,151,218,0,"pl","ungram"
"111354","BAKEROBJ","h","37","36","give",9,151,191,0,"pl","ungram"
"111355","BAKEROBJ","h","37","36","extreme",10,151,176,0,"pl","ungram"
"111356","BAKEROBJ","h","37","36","opinions",11,151,181,0,"pl","ungram"
"111357","BAKEROBJ","h","37","36","without",12,151,184,0,"pl","ungram"
"111358","BAKEROBJ","h","37","36","backing",13,151,189,0,"pl","ungram"
"111359","BAKEROBJ","h","37","36","them",14,151,329,0,"pl","ungram"
"111360","BAKEROBJ","h","37","36","up.",15,151,313,0,"pl","ungram"
"111435","BAKEROBJ","d","47","36","The",1,156,372,100,"sg","ungram"
"111436","BAKEROBJ","d","47","36","actress",2,156,319,100,"sg","ungram"
"111437","BAKEROBJ","d","47","36","who",3,156,184,100,"sg","ungram"
"111438","BAKEROBJ","d","47","36","the",4,156,174,100,"sg","ungram"
"111439","BAKEROBJ","d","47","36","designer",5,156,187,100,"sg","ungram"
"111440","BAKEROBJ","d","47","36","create",6,156,209,100,"sg","ungram"
"111441","BAKEROBJ","d","47","36","award",7,156,196,100,"sg","ungram"
"111442","BAKEROBJ","d","47","36","show",8,156,354,100,"sg","ungram"
"111443","BAKEROBJ","d","47","36","dresses",9,156,199,100,"sg","ungram"
"111444","BAKEROBJ","d","47","36","for",10,156,204,100,"sg","ungram"
"111445","BAKEROBJ","d","47","36","is",11,156,234,100,"sg","ungram"
"111446","BAKEROBJ","d","47","36","extremely",12,156,220,100,"sg","ungram"
"111447","BAKEROBJ","d","47","36","fickle",13,156,201,100,"sg","ungram"
"111448","BAKEROBJ","d","47","36","and",14,156,229,100,"sg","ungram"
"111449","BAKEROBJ","d","47","36","demanding.",15,156,449,100,"sg","ungram"
"111643","BAKEROBJ","c","22","36","The",1,168,323,100,"sg","gramm"
"111644","BAKEROBJ","c","22","36","heiress",2,168,210,100,"sg","gramm"
"111645","BAKEROBJ","c","22","36","who",3,168,168,100,"sg","gramm"
"111646","BAKEROBJ","c","22","36","the",4,168,188,100,"sg","gramm"
"111647","BAKEROBJ","c","22","36","bachelor",5,168,185,100,"sg","gramm"
"111648","BAKEROBJ","c","22","36","pursues",6,168,190,100,"sg","gramm"
"111649","BAKEROBJ","c","22","36","so",7,168,198,100,"sg","gramm"
"111650","BAKEROBJ","c","22","36","relentlessly",8,168,207,100,"sg","gramm"
"111651","BAKEROBJ","c","22","36","is",9,168,250,100,"sg","gramm"
"111652","BAKEROBJ","c","22","36","clever",10,168,209,100,"sg","gramm"
"111653","BAKEROBJ","c","22","36","and",11,168,201,100,"sg","gramm"
"111654","BAKEROBJ","c","22","36","won't",12,168,190,100,"sg","gramm"
"111655","BAKEROBJ","c","22","36","be",13,168,204,100,"sg","gramm"
"111656","BAKEROBJ","c","22","36","easily",14,168,207,100,"sg","gramm"
"111657","BAKEROBJ","c","22","36","fooled.",15,168,418,100,"sg","gramm"
"111674","BAKEROBJ","h","1","36","The",1,170,231,100,"pl","ungram"
"111675","BAKEROBJ","h","1","36","runners",2,170,198,100,"pl","ungram"
