"","Experiment","Condition","Item","Subj","Word","Region","Presentation","RT","QPCT","gramm","match"
"245558","BockNoAdverbs","d","10","211","hard",7,184,246,100,"ungram","mismatch"
"245559","BockNoAdverbs","d","10","211","to",8,184,233,100,"ungram","mismatch"
"245560","BockNoAdverbs","d","10","211","read",9,184,233,100,"ungram","mismatch"
"245561","BockNoAdverbs","d","10","211","except",10,184,229,100,"ungram","mismatch"
"245562","BockNoAdverbs","d","10","211","from",11,184,265,100,"ungram","mismatch"
"245563","BockNoAdverbs","d","10","211","a",12,184,279,100,"ungram","mismatch"
"245564","BockNoAdverbs","d","10","211","long",13,184,237,100,"ungram","mismatch"
"245565","BockNoAdverbs","d","10","211","distance",14,184,1291,100,"ungram","mismatch"
"245566","BockNoAdverbs","d","10","211","away.",15,184,374,100,"ungram","mismatch"
"245886","BockNoAdverbs","c","5","211","The",1,204,194,100,"ungram","match"
"245887","BockNoAdverbs","c","5","211","problem",2,204,259,100,"ungram","match"
"245888","BockNoAdverbs","c","5","211","in",3,204,222,100,"ungram","match"
"245889","BockNoAdverbs","c","5","211","the",4,204,230,100,"ungram","match"
"245890","BockNoAdverbs","c","5","211","store",5,204,205,100,"ungram","match"
"245891","BockNoAdverbs","c","5","211","were",6,204,209,100,"ungram","match"
"245892","BockNoAdverbs","c","5","211","solved",7,204,1186,100,"ungram","match"
"245893","BockNoAdverbs","c","5","211","by",8,204,190,100,"ungram","match"
"245894","BockNoAdverbs","c","5","211","firing",9,204,206,100,"ungram","match"
"245895","BockNoAdverbs","c","5","211","the",10,204,783,100,"ungram","match"
"245896","BockNoAdverbs","c","5","211","assistant",11,204,192,100,"ungram","match"
"245897","BockNoAdverbs","c","5","211","manager.",12,204,188,100,"ungram","match"
"246168","BockNoAdverbs","c","21","211","The",1,221,247,100,"ungram","match"
"246169","BockNoAdverbs","c","21","211","gift",2,221,201,100,"ungram","match"
"246170","BockNoAdverbs","c","21","211","from",3,221,222,100,"ungram","match"
"246171","BockNoAdverbs","c","21","211","the",4,221,227,100,"ungram","match"
"246172","BockNoAdverbs","c","21","211","visitor",5,221,205,100,"ungram","match"
"246173","BockNoAdverbs","c","21","211","were",6,221,179,100,"ungram","match"
"246174","BockNoAdverbs","c","21","211","a",7,221,225,100,"ungram","match"
"246175","BockNoAdverbs","c","21","211","beautiful",8,221,232,100,"ungram","match"
"246176","BockNoAdverbs","c","21","211","clock",9,221,227,100,"ungram","match"
"246177","BockNoAdverbs","c","21","211","from",10,221,232,100,"ungram","match"
"246178","BockNoAdverbs","c","21","211","Germany.",11,221,451,100,"ungram","match"
"246236","BockNoAdverbs","d","18","211","The",1,225,266,100,"ungram","mismatch"
"246237","BockNoAdverbs","d","18","211","entrance",2,225,238,100,"ungram","mismatch"
"246238","BockNoAdverbs","d","18","211","to",3,225,237,100,"ungram","mismatch"
"246239","BockNoAdverbs","d","18","211","the",4,225,222,100,"ungram","mismatch"
"246240","BockNoAdverbs","d","18","211","exhibits",5,225,234,100,"ungram","mismatch"
"246241","BockNoAdverbs","d","18","211","were",6,225,221,100,"ungram","mismatch"
"246242","BockNoAdverbs","d","18","211","hard",7,225,234,100,"ungram","mismatch"
"246243","BockNoAdverbs","d","18","211","to",8,225,386,100,"ungram","mismatch"
"246244","BockNoAdverbs","d","18","211","locate",9,225,238,100,"ungram","mismatch"
"246245","BockNoAdverbs","d","18","211","on",10,225,241,100,"ungram","mismatch"
"246246","BockNoAdverbs","d","18","211","the",11,225,237,100,"ungram","mismatch"
"246247","BockNoAdverbs","d","18","211","diagram.",12,225,290,100,"ungram","mismatch"
"246332","BockNoAdverbs","b","12","211","The",1,231,253,100,"gram","mismatch"
"246333","BockNoAdverbs","b","12","211","flaw",2,231,271,100,"gram","mismatch"
"246334","BockNoAdverbs","b","12","211","in",3,231,295,100,"gram","mismatch"
"246335","BockNoAdverbs","b","12","211","the",4,231,363,100,"gram","mismatch"
"246336","BockNoAdverbs","b","12","211","arguments",5,231,233,100,"gram","mismatch"
"246337","BockNoAdverbs","b","12","211","was",6,231,245,100,"gram","mismatch"
"246338","BockNoAdverbs","b","12","211","clear",7,231,222,100,"gram","mismatch"
"246339","BockNoAdverbs","b","12","211","to",8,231,234,100,"gram","mismatch"
"246340","BockNoAdverbs","b","12","211","everyone",9,231,217,100,"gram","mismatch"
"246341","BockNoAdverbs","b","12","211","in",10,231,205,100,"gram","mismatch"
"246342","BockNoAdverbs","b","12","211","the",11,231,218,100,"gram","mismatch"
"246343","BockNoAdverbs","b","12","211","lecture",12,231,197,100,"gram","mismatch"
"246344","BockNoAdverbs","b","12","211","hall",13,231,226,100,"gram","mismatch"
"246345","BockNoAdverbs","b","12","211","after",14,231,283,100,"gram","mismatch"
"246346","BockNoAdverbs","b","12","211","just",15,231,234,100,"gram","mismatch"
"246347","BockNoAdverbs","b","12","211","five",16,231,258,100,"gram","mismatch"
"246348","BockNoAdverbs","b","12","211","minutes.",17,231,499,100,"gram","mismatch"
"246659","BockNoAdverbs","b","8","211","The",1,251,275,100,"gram","mismatch"
"246660","BockNoAdverbs","b","8","211","defect",2,251,231,100,"gram","mismatch"
"246661","BockNoAdverbs","b","8","211","in",3,251,224,100,"gram","mismatch"
"246662","BockNoAdverbs","b","8","211","the",4,251,216,100,"gram","mismatch"
"246663","BockNoAdverbs","b","8","211","appliances",5,251,224,100,"gram","mismatch"
"246664","BockNoAdverbs","b","8","211","was",6,251,224,100,"gram","mismatch"
"246665","BockNoAdverbs","b","8","211","unknown",7,251,257,100,"gram","mismatch"
"246666","BockNoAdverbs","b","8","211","to",8,251,251,100,"gram","mismatch"
"246667","BockNoAdverbs","b","8","211","consumers",9,251,265,100,"gram","mismatch"
"246668","BockNoAdverbs","b","8","211","and",10,251,260,100,"gram","mismatch"
"246669","BockNoAdverbs","b","8","211","government",11,251,273,100,"gram","mismatch"
"246670","BockNoAdverbs","b","8","211","regulators.",12,251,284,100,"gram","mismatch"
"246719","BockNoAdverbs","b","4","211","The",1,255,307,100,"gram","mismatch"
"246720","BockNoAdverbs","b","4","211","label",2,255,312,100,"gram","mismatch"
"246721","BockNoAdverbs","b","4","211","on",3,255,260,100,"gram","mismatch"
"246722","BockNoAdverbs","b","4","211","the",4,255,334,100,"gram","mismatch"
"246723","BockNoAdverbs","b","4","211","containers",5,255,267,100,"gram","mismatch"
"246724","BockNoAdverbs","b","4","211","was",6,255,288,100,"gram","mismatch"
"246725","BockNoAdverbs","b","4","211","a",7,255,317,100,"gram","mismatch"
"246726","BockNoAdverbs","b","4","211","warning",8,255,291,100,"gram","mismatch"
"246727","BockNoAdverbs","b","4","211","about",9,255,291,100,"gram","mismatch"
"246728","BockNoAdverbs","b","4","211","the",10,255,308,100,"gram","mismatch"
"246729","BockNoAdverbs","b","4","211","hazardous",11,255,278,100,"gram","mismatch"
"246730","BockNoAdverbs","b","4","211","chemicals",12,255,295,100,"gram","mismatch"
"246731","BockNoAdverbs","b","4","211","inside.",13,255,336,100,"gram","mismatch"
"246846","BockNoAdverbs","a","3","211","The",1,263,297,100,"gram","match"
"246847","BockNoAdverbs","a","3","211","mistake",2,263,292,100,"gram","match"
"246848","BockNoAdverbs","a","3","211","in",3,263,274,100,"gram","match"
"246849","BockNoAdverbs","a","3","211","the",4,263,286,100,"gram","match"
"246850","BockNoAdverbs","a","3","211","program",5,263,247,100,"gram","match"
"246851","BockNoAdverbs","a","3","211","was",6,263,268,100,"gram","match"
"246852","BockNoAdverbs","a","3","211","disastrous",7,263,263,100,"gram","match"
"246853","BockNoAdverbs","a","3","211","for",8,263,316,100,"gram","match"
"246854","BockNoAdverbs","a","3","211","the",9,263,264,100,"gram","match"
"246855","BockNoAdverbs","a","3","211","small",10,263,259,100,"gram","match"
"246856","BockNoAdverbs","a","3","211","software",11,263,283,100,"gram","match"
"246857","BockNoAdverbs","a","3","211","company.",12,263,316,100,"gram","match"
"247664","BockNoAdverbs","b","19","212","The",1,17,380,100,"gram","mismatch"
"247665","BockNoAdverbs","b","19","212","warning",2,17,399,100,"gram","mismatch"
"247666","BockNoAdverbs","b","19","212","from",3,17,414,100,"gram","mismatch"
"247667","BockNoAdverbs","b","19","212","the",4,17,367,100,"gram","mismatch"
"247668","BockNoAdverbs","b","19","212","experts",5,17,376,100,"gram","mismatch"
"247669","BockNoAdverbs","b","19","212","was",6,17,396,100,"gram","mismatch"
"247670","BockNoAdverbs","b","19","212","a",7,17,392,100,"gram","mismatch"
"247671","BockNoAdverbs","b","19","212","shock",8,17,391,100,"gram","mismatch"
"247672","BockNoAdverbs","b","19","212","to",9,17,402,100,"gram","mismatch"
"247673","BockNoAdverbs","b","19","212","the",10,17,423,100,"gram","mismatch"
"247674","BockNoAdverbs","b","19","212","residents",11,17,398,100,"gram","mismatch"
"247675","BockNoAdverbs","b","19","212","of",12,17,371,100,"gram","mismatch"
"247676","BockNoAdverbs","b","19","212","the",13,17,374,100,"gram","mismatch"
"247677","BockNoAdverbs","b","19","212","city.",14,17,395,100,"gram","mismatch"
"247903","BockNoAdverbs","c","16","212","The",1,31,387,100,"ungram","match"
"247904","BockNoAdverbs","c","16","212","key",2,31,291,100,"ungram","match"
"247905","BockNoAdverbs","c","16","212","to",3,31,275,100,"ungram","match"
"247906","BockNoAdverbs","c","16","212","the",4,31,273,100,"ungram","match"
"247907","BockNoAdverbs","c","16","212","cell",5,31,308,100,"ungram","match"
"247908","BockNoAdverbs","c","16","212","were",6,31,311,100,"ungram","match"
"247909","BockNoAdverbs","c","16","212","rusty",7,31,2105,100,"ungram","match"
"247910","BockNoAdverbs","c","16","212","from",8,31,303,100,"ungram","match"
"247911","BockNoAdverbs","c","16","212","many",9,31,327,100,"ungram","match"
"247912","BockNoAdverbs","c","16","212","years",10,31,326,100,"ungram","match"
"247913","BockNoAdverbs","c","16","212","of",11,31,311,100,"ungram","match"
"247914","BockNoAdverbs","c","16","212","disuse.",12,31,362,100,"ungram","match"
"247957","BockNoAdverbs","a","14","212","The",1,35,324,0,"gram","match"
"247958","BockNoAdverbs","a","14","212","memo",2,35,315,0,"gram","match"
"247959","BockNoAdverbs","a","14","212","from",3,35,295,0,"gram","match"
"247960","BockNoAdverbs","a","14","212","the",4,35,316,0,"gram","match"
"247961","BockNoAdverbs","a","14","212","contractor",5,35,340,0,"gram","match"
"247962","BockNoAdverbs","a","14","212","was",6,35,395,0,"gram","match"
"247963","BockNoAdverbs","a","14","212","about",7,35,362,0,"gram","match"
"247964","BockNoAdverbs","a","14","212","the",8,35,351,0,"gram","match"
"247965","BockNoAdverbs","a","14","212","delinquent",9,35,339,0,"gram","match"
"247966","BockNoAdverbs","a","14","212","tax",10,35,379,0,"gram","match"
"247967","BockNoAdverbs","a","14","212","return.",11,35,318,0,"gram","match"
"247990","BockNoAdverbs","d","5","212","The",1,37,533,100,"ungram","mismatch"
"247991","BockNoAdverbs","d","5","212","problem",2,37,364,100,"ungram","mismatch"
"247992","BockNoAdverbs","d","5","212","in",3,37,341,100,"ungram","mismatch"
"247993","BockNoAdverbs","d","5","212","the",4,37,317,100,"ungram","mismatch"
"247994","BockNoAdverbs","d","5","212","stores",5,37,386,100,"ungram","mismatch"
"247995","BockNoAdverbs","d","5","212","were",6,37,331,100,"ungram","mismatch"
"247996","BockNoAdverbs","d","5","212","solved",7,37,382,100,"ungram","mismatch"
"247997","BockNoAdverbs","d","5","212","by",8,37,330,100,"ungram","mismatch"
"247998","BockNoAdverbs","d","5","212","firing",9,37,347,100,"ungram","mismatch"
"247999","BockNoAdverbs","d","5","212","the",10,37,338,100,"ungram","mismatch"
"248000","BockNoAdverbs","d","5","212","assistant",11,37,346,100,"ungram","mismatch"
"248001","BockNoAdverbs","d","5","212","manager.",12,37,336,100,"ungram","mismatch"
"248109","BockNoAdverbs","c","4","212","The",1,45,282,100,"ungram","match"
"248110","BockNoAdverbs","c","4","212","label",2,45,283,100,"ungram","match"
"248111","BockNoAdverbs","c","4","212","on",3,45,287,100,"ungram","match"
"248112","BockNoAdverbs","c","4","212","the",4,45,303,100,"ungram","match"
"248113","BockNoAdverbs","c","4","212","container",5,45,225,100,"ungram","match"
"248114","BockNoAdverbs","c","4","212","were",6,45,422,100,"ungram","match"
"248115","BockNoAdverbs","c","4","212","a",7,45,1215,100,"ungram","match"
"248116","BockNoAdverbs","c","4","212","warning",8,45,679,100,"ungram","match"
"248117","BockNoAdverbs","c","4","212","about",9,45,296,100,"ungram","match"
"248118","BockNoAdverbs","c","4","212","the",10,45,250,100,"ungram","match"
"248119","BockNoAdverbs","c","4","212","hazardous",11,45,237,100,"ungram","match"
"248120","BockNoAdverbs","c","4","212","chemicals",12,45,346,100,"ungram","match"
"248121","BockNoAdverbs","c","4","212","inside.",13,45,326,100,"ungram","match"
"248173","BockNoAdverbs","b","7","212","The",1,49,269,100,"gram","mismatch"
"248174","BockNoAdverbs","b","7","212","crime",2,49,275,100,"gram","mismatch"
"248175","BockNoAdverbs","b","7","212","in",3,49,263,100,"gram","mismatch"
"248176","BockNoAdverbs","b","7","212","the",4,49,267,100,"gram","mismatch"
"248177","BockNoAdverbs","b","7","212","suburbs",5,49,277,100,"gram","mismatch"
"248178","BockNoAdverbs","b","7","212","was",6,49,313,100,"gram","mismatch"
"248179","BockNoAdverbs","b","7","212","a",7,49,295,100,"gram","mismatch"
"248180","BockNoAdverbs","b","7","212","reflection",8,49,296,100,"gram","mismatch"
"248181","BockNoAdverbs","b","7","212","of",9,49,284,100,"gram","mismatch"
"248182","BockNoAdverbs","b","7","212","the",10,49,276,100,"gram","mismatch"
"248183","BockNoAdverbs","b","7","212","violence",11,49,288,100,"gram","mismatch"
"248184","BockNoAdverbs","b","7","212","in",12,49,296,100,"gram","mismatch"
"248185","BockNoAdverbs","b","7","212","today's",13,49,292,100,"gram","mismatch"
"248186","BockNoAdverbs","b","7","212","society.",14,49,310,100,"gram","mismatch"
"248491","BockNoAdverbs","d","13","212","The",1,68,256,100,"ungram","mismatch"
"248492","BockNoAdverbs","d","13","212","door",2,68,312,100,"ungram","mismatch"
"248493","BockNoAdverbs","d","13","212","to",3,68,341,100,"ungram","mismatch"
"248494","BockNoAdverbs","d","13","212","the",4,68,323,100,"ungram","mismatch"
"248495","BockNoAdverbs","d","13","212","laboratories",5,68,313,100,"ungram","mismatch"
"248496","BockNoAdverbs","d","13","212","were",6,68,342,100,"ungram","mismatch"
"248497","BockNoAdverbs","d","13","212","left",7,68,399,100,"ungram","mismatch"
"248498","BockNoAdverbs","d","13","212","unlocked",8,68,398,100,"ungram","mismatch"
"248499","BockNoAdverbs","d","13","212","accidentally",9,68,400,100,"ungram","mismatch"
"248500","BockNoAdverbs","d","13","212","by",10,68,412,100,"ungram","mismatch"
"248501","BockNoAdverbs","d","13","212","the",11,68,359,100,"ungram","mismatch"
"248502","BockNoAdverbs","d","13","212","cleaning",12,68,441,100,"ungram","mismatch"
"248503","BockNoAdverbs","d","13","212","service.",13,68,363,100,"ungram","mismatch"
"248575","BockNoAdverbs","d","9","212","The",1,74,291,100,"ungram","mismatch"
"248576","BockNoAdverbs","d","9","212","citation",2,74,311,100,"ungram","mismatch"
"248577","BockNoAdverbs","d","9","212","on",3,74,351,100,"ungram","mismatch"
"248578","BockNoAdverbs","d","9","212","the",4,74,315,100,"ungram","mismatch"
"248579","BockNoAdverbs","d","9","212","notecards",5,74,296,100,"ungram","mismatch"
"248580","BockNoAdverbs","d","9","212","were",6,74,371,100,"ungram","mismatch"
"248581","BockNoAdverbs","d","9","212","quite",7,74,346,100,"ungram","mismatch"
"248582","BockNoAdverbs","d","9","212","difficult",8,74,645,100,"ungram","mismatch"
"248583","BockNoAdverbs","d","9","212","to",9,74,331,100,"ungram","mismatch"
"248584","BockNoAdverbs","d","9","212","track",10,74,288,100,"ungram","mismatch"
"248585","BockNoAdverbs","d","9","212","down",11,74,363,100,"ungram","mismatch"
"248586","BockNoAdverbs","d","9","212","using",12,74,392,100,"ungram","mismatch"
"248587","BockNoAdverbs","d","9","212","the",13,74,337,100,"ungram","mismatch"
"248588","BockNoAdverbs","d","9","212","library's",14,74,335,100,"ungram","mismatch"
"248589","BockNoAdverbs","d","9","212","limited",15,74,334,100,"ungram","mismatch"
"248590","BockNoAdverbs","d","9","212","resources.",16,74,677,100,"ungram","mismatch"
"248641","BockNoAdverbs","c","20","212","The",1,78,285,100,"ungram","match"
"248642","BockNoAdverbs","c","20","212","bridge",2,78,304,100,"ungram","match"
"248643","BockNoAdverbs","c","20","212","to",3,78,299,100,"ungram","match"
"248644","BockNoAdverbs","c","20","212","the",4,78,293,100,"ungram","match"
"248645","BockNoAdverbs","c","20","212","island",5,78,306,100,"ungram","match"
"248646","BockNoAdverbs","c","20","212","were",6,78,321,100,"ungram","match"
"248647","BockNoAdverbs","c","20","212","about",7,78,847,100,"ungram","match"
"248648","BockNoAdverbs","c","20","212","ten",8,78,285,100,"ungram","match"
"248649","BockNoAdverbs","c","20","212","miles",9,78,316,100,"ungram","match"
"248650","BockNoAdverbs","c","20","212","off",10,78,338,100,"ungram","match"
"248651","BockNoAdverbs","c","20","212","the",11,78,370,100,"ungram","match"
"248652","BockNoAdverbs","c","20","212","main",12,78,356,100,"ungram","match"
"248653","BockNoAdverbs","c","20","212","highway.",13,78,369,100,"ungram","match"
"249223","BockNoAdverbs","a","2","212","The",1,112,313,100,"gram","match"
"249224","BockNoAdverbs","a","2","212","picture",2,112,295,100,"gram","match"
"249225","BockNoAdverbs","a","2","212","on",3,112,288,100,"gram","match"
"249226","BockNoAdverbs","a","2","212","the",4,112,284,100,"gram","match"
"249227","BockNoAdverbs","a","2","212","flier",5,112,312,100,"gram","match"
"249228","BockNoAdverbs","a","2","212","was",6,112,359,100,"gram","match"
"249229","BockNoAdverbs","a","2","212","of",7,112,289,100,"gram","match"
"249230","BockNoAdverbs","a","2","212","a",8,112,280,100,"gram","match"
"249231","BockNoAdverbs","a","2","212","village",9,112,280,100,"gram","match"
"249232","BockNoAdverbs","a","2","212","church",10,112,279,100,"gram","match"
"249233","BockNoAdverbs","a","2","212","in",11,112,283,100,"gram","match"
"249234","BockNoAdverbs","a","2","212","the",12,112,296,100,"gram","match"
"249235","BockNoAdverbs","a","2","212","south",13,112,290,100,"gram","match"
"249236","BockNoAdverbs","a","2","212","of",14,112,258,100,"gram","match"
"249237","BockNoAdverbs","a","2","212","France.",15,112,390,100,"gram","match"
"249316","BockNoAdverbs","b","11","212","The",1,118,350,100,"gram","mismatch"
"249317","BockNoAdverbs","b","11","212","traitor",2,118,382,100,"gram","mismatch"
"249318","BockNoAdverbs","b","11","212","in",3,118,662,100,"gram","mismatch"
"249319","BockNoAdverbs","b","11","212","the",4,118,295,100,"gram","mismatch"
"249320","BockNoAdverbs","b","11","212","camps",5,118,299,100,"gram","mismatch"
"249321","BockNoAdverbs","b","11","212","was",6,118,566,100,"gram","mismatch"
"249322","BockNoAdverbs","b","11","212","passing",7,118,261,100,"gram","mismatch"
"249323","BockNoAdverbs","b","11","212","information",8,118,371,100,"gram","mismatch"
"249324","BockNoAdverbs","b","11","212","to",9,118,259,100,"gram","mismatch"
"249325","BockNoAdverbs","b","11","212","the",10,118,347,100,"gram","mismatch"
"249326","BockNoAdverbs","b","11","212","enemy",11,118,339,100,"gram","mismatch"
"249327","BockNoAdverbs","b","11","212","through",12,118,391,100,"gram","mismatch"
"249328","BockNoAdverbs","b","11","212","various",13,118,328,100,"gram","mismatch"
"249329","BockNoAdverbs","b","11","212","secret",14,118,335,100,"gram","mismatch"
"249330","BockNoAdverbs","b","11","212","methods.",15,118,290,100,"gram","mismatch"
"249929","BockNoAdverbs","a","18","212","The",1,154,312,0,"gram","match"
"249930","BockNoAdverbs","a","18","212","entrance",2,154,379,0,"gram","match"
"249931","BockNoAdverbs","a","18","212","to",3,154,353,0,"gram","match"
"249932","BockNoAdverbs","a","18","212","the",4,154,297,0,"gram","match"
"249933","BockNoAdverbs","a","18","212","exhibit",5,154,274,0,"gram","match"
"249934","BockNoAdverbs","a","18","212","was",6,154,333,0,"gram","match"
"249935","BockNoAdverbs","a","18","212","hard",7,154,290,0,"gram","match"
"249936","BockNoAdverbs","a","18","212","to",8,154,347,0,"gram","match"
"249937","BockNoAdverbs","a","18","212","locate",9,154,283,0,"gram","match"
"249938","BockNoAdverbs","a","18","212","on",10,154,330,0,"gram","match"
"249939","BockNoAdverbs","a","18","212","the",11,154,292,0,"gram","match"
"249940","BockNoAdverbs","a","18","212","diagram.",12,154,358,0,"gram","match"
"249993","BockNoAdverbs","a","22","212","The",1,158,264,100,"gram","match"
"249994","BockNoAdverbs","a","22","212","path",2,158,243,100,"gram","match"
"249995","BockNoAdverbs","a","22","212","to",3,158,262,100,"gram","match"
"249996","BockNoAdverbs","a","22","212","the",4,158,222,100,"gram","match"
"249997","BockNoAdverbs","a","22","212","monument",5,158,243,100,"gram","match"
"249998","BockNoAdverbs","a","22","212","was",6,158,222,100,"gram","match"
"249999","BockNoAdverbs","a","22","212","lined",7,158,275,100,"gram","match"
"250000","BockNoAdverbs","a","22","212","with",8,158,251,100,"gram","match"
"250001","BockNoAdverbs","a","22","212","lovely",9,158,255,100,"gram","match"
"250002","BockNoAdverbs","a","22","212","trees",10,158,231,100,"gram","match"
"250003","BockNoAdverbs","a","22","212","and",11,158,255,100,"gram","match"
"250004","BockNoAdverbs","a","22","212","flowers.",12,158,390,100,"gram","match"
"250191","BockNoAdverbs","b","23","212","The",1,171,249,100,"gram","mismatch"
"250192","BockNoAdverbs","b","23","212","message",2,171,304,100,"gram","mismatch"
"250193","BockNoAdverbs","b","23","212","from",3,171,375,100,"gram","mismatch"
"250194","BockNoAdverbs","b","23","212","the",4,171,264,100,"gram","mismatch"
"250195","BockNoAdverbs","b","23","212","engineers",5,171,247,100,"gram","mismatch"
"250196","BockNoAdverbs","b","23","212","was",6,171,283,100,"gram","mismatch"
"250197","BockNoAdverbs","b","23","212","about",7,171,255,100,"gram","mismatch"
"250198","BockNoAdverbs","b","23","212","the",8,171,240,100,"gram","mismatch"
"250199","BockNoAdverbs","b","23","212","recent",9,171,259,100,"gram","mismatch"
"250200","BockNoAdverbs","b","23","212","weakening",10,171,295,100,"gram","mismatch"
"250201","BockNoAdverbs","b","23","212","to",11,171,323,100,"gram","mismatch"
"250202","BockNoAdverbs","b","23","212","the",12,171,288,100,"gram","mismatch"
"250203","BockNoAdverbs","b","23","212","building's",13,171,360,100,"gram","mismatch"
"250204","BockNoAdverbs","b","23","212","structural",14,171,267,100,"gram","mismatch"
"250205","BockNoAdverbs","b","23","212","supports.",15,171,308,100,"gram","mismatch"
"250328","BockNoAdverbs","b","15","212","The",1,179,285,0,"gram","mismatch"
"250329","BockNoAdverbs","b","15","212","check",2,179,299,0,"gram","mismatch"
"250330","BockNoAdverbs","b","15","212","from",3,179,409,0,"gram","mismatch"
"250331","BockNoAdverbs","b","15","212","the",4,179,235,0,"gram","mismatch"
"250332","BockNoAdverbs","b","15","212","stockbrokers",5,179,286,0,"gram","mismatch"
"250333","BockNoAdverbs","b","15","212","was",6,179,364,0,"gram","mismatch"
"250334","BockNoAdverbs","b","15","212","a",7,179,291,0,"gram","mismatch"
"250335","BockNoAdverbs","b","15","212","dividend",8,179,267,0,"gram","mismatch"
"250336","BockNoAdverbs","b","15","212","on",9,179,385,0,"gram","mismatch"
"250337","BockNoAdverbs","b","15","212","a",10,179,369,0,"gram","mismatch"
"250338","BockNoAdverbs","b","15","212","long-term",11,179,380,0,"gram","mismatch"
"250339","BockNoAdverbs","b","15","212","bond.",12,179,304,0,"gram","mismatch"
"250426","BockNoAdverbs","d","21","212","The",1,185,282,100,"ungram","mismatch"
"250427","BockNoAdverbs","d","21","212","gift",2,185,276,100,"ungram","mismatch"
"250428","BockNoAdverbs","d","21","212","from",3,185,275,100,"ungram","mismatch"
"250429","BockNoAdverbs","d","21","212","the",4,185,268,100,"ungram","mismatch"
"250430","BockNoAdverbs","d","21","212","visitors",5,185,256,100,"ungram","mismatch"
"250431","BockNoAdverbs","d","21","212","were",6,185,311,100,"ungram","mismatch"
"250432","BockNoAdverbs","d","21","212","a",7,185,300,100,"ungram","mismatch"
"250433","BockNoAdverbs","d","21","212","beautiful",8,185,435,100,"ungram","mismatch"
"250434","BockNoAdverbs","d","21","212","clock",9,185,551,100,"ungram","mismatch"
"250435","BockNoAdverbs","d","21","212","from",10,185,287,100,"ungram","mismatch"
"250436","BockNoAdverbs","d","21","212","Germany.",11,185,856,100,"ungram","mismatch"
"250734","BockNoAdverbs","c","12","212","The",1,203,239,100,"ungram","match"
"250735","BockNoAdverbs","c","12","212","flaw",2,203,285,100,"ungram","match"
"250736","BockNoAdverbs","c","12","212","in",3,203,279,100,"ungram","match"
"250737","BockNoAdverbs","c","12","212","the",4,203,277,100,"ungram","match"
"250738","BockNoAdverbs","c","12","212","argument",5,203,284,100,"ungram","match"
"250739","BockNoAdverbs","c","12","212","were",6,203,283,100,"ungram","match"
"250740","BockNoAdverbs","c","12","212","clear",7,203,782,100,"ungram","match"
"250741","BockNoAdverbs","c","12","212","to",8,203,247,100,"ungram","match"
"250742","BockNoAdverbs","c","12","212","everyone",9,203,300,100,"ungram","match"
"250743","BockNoAdverbs","c","12","212","in",10,203,268,100,"ungram","match"
"250744","BockNoAdverbs","c","12","212","the",11,203,267,100,"ungram","match"
"250745","BockNoAdverbs","c","12","212","lecture",12,203,292,100,"ungram","match"
"250746","BockNoAdverbs","c","12","212","hall",13,203,235,100,"ungram","match"
"250747","BockNoAdverbs","c","12","212","after",14,203,264,100,"ungram","match"
"250748","BockNoAdverbs","c","12","212","just",15,203,255,100,"ungram","match"
"250749","BockNoAdverbs","c","12","212","five",16,203,263,100,"ungram","match"
"250750","BockNoAdverbs","c","12","212","minutes.",17,203,280,100,"ungram","match"
"250797","BockNoAdverbs","a","10","212","The",1,207,277,100,"gram","match"
"250798","BockNoAdverbs","a","10","212","advertisement",2,207,440,100,"gram","match"
"250799","BockNoAdverbs","a","10","212","on",3,207,287,100,"gram","match"
"250800","BockNoAdverbs","a","10","212","the",4,207,319,100,"gram","match"
"250801","BockNoAdverbs","a","10","212","skyscraper",5,207,291,100,"gram","match"
"250802","BockNoAdverbs","a","10","212","was",6,207,315,100,"gram","match"
"250803","BockNoAdverbs","a","10","212","hard",7,207,323,100,"gram","match"
"250804","BockNoAdverbs","a","10","212","to",8,207,331,100,"gram","match"
"250805","BockNoAdverbs","a","10","212","read",9,207,328,100,"gram","match"
"250806","BockNoAdverbs","a","10","212","except",10,207,295,100,"gram","match"
"250807","BockNoAdverbs","a","10","212","from",11,207,319,100,"gram","match"
"250808","BockNoAdverbs","a","10","212","a",12,207,389,100,"gram","match"
"250809","BockNoAdverbs","a","10","212","long",13,207,307,100,"gram","match"
"250810","BockNoAdverbs","a","10","212","distance",14,207,279,100,"gram","match"
"250811","BockNoAdverbs","a","10","212","away.",15,207,305,100,"gram","match"
"250891","BockNoAdverbs","d","17","212","The",1,213,212,100,"ungram","mismatch"
"250892","BockNoAdverbs","d","17","212","letter",2,213,344,100,"ungram","mismatch"
"250893","BockNoAdverbs","d","17","212","from",3,213,263,100,"ungram","mismatch"
"250894","BockNoAdverbs","d","17","212","the",4,213,258,100,"ungram","mismatch"
"250895","BockNoAdverbs","d","17","212","investigators",5,213,292,100,"ungram","mismatch"
"250896","BockNoAdverbs","d","17","212","were",6,213,267,100,"ungram","mismatch"
"250897","BockNoAdverbs","d","17","212","received",7,213,296,100,"ungram","mismatch"
"250898","BockNoAdverbs","d","17","212","in",8,213,262,100,"ungram","mismatch"
"250899","BockNoAdverbs","d","17","212","San",9,213,290,100,"ungram","mismatch"
"250900","BockNoAdverbs","d","17","212","Francisco",10,213,275,100,"ungram","mismatch"
